Hybridization REF	TCGA-E2-A1B0-01A-11R-A12P-07
PLEKHG4	-3.89825
GRB2	-0.0564
HIST1H2AD	-0.13275
DUS3L	-0.406333333333333
EIF1	-0.631666666666667
RP5-1077B9.4	-0.689
FPGT	1.31325
GDF10	0.00700000000000001
COQ9	0.324
GCC2	-0.210785714285714
RARRES3	1.443125
PLXNA1	-0.1829
KIAA0100	0.4767
PMF1	0.2845
FNDC1	5.77975
HS2ST1	0.324
CRELD2	1.40225
C8G	-1.6705
CD82	1.63225
LIM2	-1.07
UNQ6490	1.0955
MMP16	-0.687
DRD3	-0.201
C5orf26	-0.18525
C11orf73	0.378125
PTP4A2	0.280625
OR4M2	-1.1075
HPCA	-0.954
SEC14L1	-0.00183333333333333
CHFR	0.4135
EMILIN1	0.93225
NDUFS4	-1.20075
COL18A1	0.0605
PDZD3	-0.239
C9orf16	0.371833333333333
ERBB2IP	-0.312666666666667
EMX2	3.1105
FUS	-1.03625
TF	-2.1404
CLCN4	-0.401
CXorf56	0.048
C11orf72	0.69275
ELAC2	0.0966666666666667
NPR1	-0.5575
ASS1	-0.656166666666667
USP42	-0.1365
POLR2J	-0.8985
SEC23IP	1.08816666666667
UQCRC1	0.33
LOC729603	-0.80575
C1orf71	0.5065
POLG	-1.768
ADAM23	-3.99275
TFR2	-1.01525
RICTOR	-0.574222222222222
MGC39606	0.26875
C19orf55	-0.647875
SNAPC1	-0.534333333333333
GNA11	0.28025
CCDC52	-0.117833333333333
FSIP1	1.939
UPF3A	-1.2505
IGSF11	-3
LAGE3	0.8085
CHST6	-1.214
UNC13B	-0.18675
TTLL4	-0.33375
ZNF687	0.2505
SDC2	0.3972
COX7A2	-0.48875
LAMB4	0.4665
FAM24A	-0.6935
LRRTM3	-0.4735
GPHB5	0.74
OR4C13	1.2405
EIF3EIP	0.482857142857143
HABP4	-1.01
TMEM125	3.63275
CNTN2	0.06325
ASNSD1	-0.2515
FUT4	-0.724875
ACF	-3.46375
LOC158381	0.8125
CDH8	-0.048
AGPS	-1.59983333333333
C4orf18	2.68125
PECI	-1.81783333333333
UNG	-0.404125
GSTP1	-1.54175
DCUN1D5	0.0843333333333333
DKFZP564J0863	-0.7345
SLC9A3R1	0.16225
BCDO2	-1.707625
CHMP7	-0.536125
REM2	0.5745
DNHD1	0.028875
FKBP4	-0.469625
ZNF350	0.7615
MGC11102	0.398375
BST1	1.435
KISS1R	0.454
NCR2	0.232
DEFB125	-0.293
UBE2W	0.35875
KRT15	-0.883375
C10orf99	0.336
SCN11A	1.01525
GFI1	-1.8485
RDHE2	3.90933333333333
FHL1	-1.0175
OSGEP	-0.4725
GATA1	-3.822
SMC6	0.35125
TTTY14	-1.303
LPIN3	0.15925
RPL4	0.1396
RBPMS	-0.5098
PRPF3	0.301166666666667
EMR1	-1.9415
SPATA19	0.52525
XCR1	0.4395
IRX3	1.5298
RBM6	-1.00325
KLF4	-0.762
UNC5CL	-0.94925
SEBOX	-1.155
BTK	-1.01375
KRCC1	0.55575
C6orf27	0.471
SYTL5	-1.327
PRND	2.331625
LOC653319	-1.304
PIGL	-0.528375
HUS1	0.110333333333333
SFRS6	-0.150833333333333
C17orf77	1.628
UIMC1	0.2865
FXYD2	-2.0162
LOC283152	-0.54925
ZNF667	-0.30575
ZCCHC12	-0.5605
TFEC	3.5785
ATP7B	-0.33
POLD2	-0.680333333333333
RG9MTD1	0.26625
ACOT2	0.1975
HIST1H4I	-1.420875
PPARGC1A	-1.5011
ETFA	0.7645
POLRMT	0.2065
ZNF146	0.114375
MIA2	-2.2335
KLHL6	-0.161333333333333
HOXB5	0.049125
NENF	0.907833333333333
CUGBP1	0.075
PRSS22	2.03916666666667
CASC4	1.3057
CUL4B	0.3584
CENPJ	-1.6501
PITX1	0.730833333333333
FLJ31033	0.053
CELSR3	1.39533333333333
ZNF568	0.32425
ITSN1	0.117916666666667
EHBP1L1	-0.309333333333333
C19orf2	-0.04325
DCTN1	-0.12
LIN28B	-4.5882
TNKS2	-0.092
C1QBP	-0.524
CADPS2	2.477
SRMS	0.04775
GJA9	-0.0696
MGC24975	-0.587666666666667
TRIM45	-1.11566666666667
TSP50	-1.10533333333333
TCP1	-0.864
TMED7	0.1912
CMA1	-0.512
CENPL	-0.833
PTCRA	0.079
FST	-4.0935
VWCE	-4.1735
PAWR	-0.05475
ABCC12	1.25866666666667
LDLR	-0.6506
ASTN2	-0.2505
LOC441212	-0.861
GPATCH8	0.23575
TANC2	0.205
KIF4A	-0.6155
C18orf18	-1.132
PGM1	-0.4395
KIAA0258	0.674
CPD	1.199625
SNCAIP	1.28
DCT	-4.607
HLA-DOA	2.9595
OR11L1	1.032
UPK1B	-0.5938
DNAJB4	-0.014375
UGT1A8	0.246
HIST1H4L	-1.055
PECR	-2.06566666666667
HSPA2	-1.18875
WFIKKN1	-3.539
SERP1	0.23925
SYDE2	1.223
TACR2	0.2245
NUP85	-0.6595
CD177	-0.261166666666667
LGR5	-2.104
PIGG	-0.0779166666666667
PTHR1	-1.07016666666667
RAB5A	1.2769
FLJ13224	0.2165
USP9Y	-1.8894
C7orf53	-0.3415
LRP1B	-2.0385
XAF1	1.5385
ABCG8	0.4405
ANKDD1A	0.237
DAND5	-1.931
SPAG6	-0.144833333333333
LINCR	0.2385
ZDHHC22	-1.494625
CCDC60	-0.111
THOC7	-1.1055
TCTA	1.7899
OR8K3	-0.01025
NY-REN-7	-0.3175
B2M	1.63533333333333
C6orf141	1.45875
LPPR4	2.52875
SQLE	2.46225
SEPHS1	-0.26525
BTBD14B	0.506214285714286
PLRG1	-0.55075
SPG7	-0.2120625
ZNF614	-0.486166666666667
PARD6G	0.932833333333333
INPP5B	-0.8146
GRPEL2	-0.206875
PPID	-0.8958
TRIM56	-1.1455
UBE2J1	0.97625
IL20RA	4.17575
LOC387856	0.53375
C1orf107	1.379
UTS2R	0.53025
C19orf22	0.54825
SAFB2	-0.578125
KIAA0652	-0.073625
KLRG1	-0.732166666666667
MS4A8B	0.7688
FRAG1	0.40425
KIAA1546	0.5685
E2F4	-0.8105
CLEC4M	-0.0006
BTBD14A	0.1025
KIAA0999	0.4388
GYPA	-3.43566666666667
TAC1	0.1267
TRAIP	-1.18233333333333
KIAA0232	0.2886
ERCC8	-1.169625
GPX4	0.983125
KIAA0368	-0.6365
GPR157	-0.536666666666667
CTAGE4	0.414
C9orf30	-0.5355
OR52A1	0.397
HSP90B3P	-0.3925
ALG9	0.0179
BTBD10	0.4135
SDK2	0.233
BAIAP3	-0.401
RABGGTB	-1.056125
ANKRD40	-0.8535
KRT74	0.893
CALCOCO2	-0.404285714285714
SNCA	-2.98
TMSL8	-1.57475
C2orf53	0.028
ESRRB	-0.1305
ARHGAP26	-0.518875
TDRD9	-2.48375
HRAS	0.5225
KLRC4	-2.3325
JAGN1	0.365333333333333
BSDC1	0.47675
RNF43	-2.0208
NDUFAF1	0.36675
PHF12	1.0665
OR1L3	0.28175
FOLR2	2.26041666666667
LYZL6	0.5386
tcag7.1260	-0.5425
WSB1	-1.754
PROS1	-0.3347
OSTN	0.7985
PSMB8	-0.32275
SOCS4	-0.49525
DDIT4L	-0.2105
MAS1	0.5255
MGC34796	0.30075
CSHL1	-0.371
TBCCD1	0.0558333333333333
ZBTB7C	0.686
AP2S1	0.128
P15RS	0.2766
VAT1	-1.1742
SHANK3	1.202
TUFM	0.0123333333333333
THEG	0.74975
KRT34	-0.739
SGSM3	1.333625
TOMM22	0.055375
SOCS3	1.85033333333333
CPO	1.2785
POP4	0.12025
BHLHB3	1.04175
MALL	3.91325
OR1B1	-0.014
PARK2	0.223333333333333
GPR124	0.717875
LCE1E	1.269
RUVBL2	-0.628
CGRRF1	-0.1683
ACPL2	-1.09625
WNT10B	-1.469125
BAIAP2L2	-1.675625
ISCA1	0.1875
C1orf125	0.301
RPAP1	-0.64625
RAI16	-1.04833333333333
RPL27	-0.38275
NLRP9	0.8935
EPN1	0.0135
LOC388610	-1.395875
SLC35A1	0.9048
GAL	-0.73025
SLC14A2	-0.052
RDH11	-0.577333333333333
FAM138F	-0.084
AUH	0.0445
FLJ40243	0.00499999999999998
C14orf129	0.93
MBD2	-0.725333333333333
ABHD14B	0.41425
PIGT	-0.014
ALS2CR4	0.256
ALAS1	-0.0404
FOXO1	1.72166666666667
CRLF3	0.472
C20orf107	0.119
FARS2	1.0045
CCDC28A	-0.14375
NPHP3	-1.339
OR13F1	0.6175
TSEN54	0.00575000000000001
DEFB106B	0.6576
OR8B4	0.3195
STH	-0.8635
ZC3H14	-0.23125
CBX2	0.562
TMEM49	-0.12775
C6orf21	0.389
FLJ20920	-0.141375
CRTAP	0.533714285714286
DDX50	-0.2275
STYXL1	-0.38225
BLVRB	-0.197166666666667
LOC147650	-0.564166666666667
MMP24	0.5785
GRID1	3.165
BANF1	-0.417833333333333
CTAGEP	-0.124
HMBS	-0.6485
SLC25A24	-0.852833333333333
C14orf50	-0.86575
MRO	1.7055
SLC25A15	-0.29325
FAM84B	3.0508
TDP1	0.059
C16orf78	0.153
C11orf57	-0.416625
RFK	-1.00475
ZFYVE9	-0.498375
STCH	-0.2168
WIBG	0.19925
LOC283871	0.118666666666667
GBA2	-0.7444
NDUFB3	-0.055
HSD17B13	0.047
GRIN3A	2.042
FMNL1	-1.00966666666667
SEPT7	-0.5693
GNLY	4.8075
GRAMD1C	-0.330166666666667
ZNF165	-0.07475
USP38	0.42625
FAM83A	-3.98166666666667
C14orf24	0.174916666666667
ARMCX3	0.990875
ARHGDIB	-0.4895
AK1	0.234
KIAA1045	-0.643
DNAJB13	-0.467166666666667
NEU2	-0.725
HIST1H4B	-0.6865
FAM20B	0.123
HES2	0.572071428571429
FAM73B	-0.4143
LOC388381	1.4785
INTS7	0.258636363636364
AMPH	1.9485
ZNF775	-0.35875
UCKL1	-0.596833333333333
C10orf97	0.9365
C1orf161	-0.3075
ALDH1L1	-0.8715
FLJ39378	-0.266125
SLC23A1	-0.305
RBM4B	-0.09575
THAP4	0.3325
OGFRL1	-0.4175
KIAA0831	-0.207625
PPP1R15A	-0.297333333333333
C1orf96	0.917857142857143
C12orf11	-2.10125
BMF	0.67475
MAN1A1	-1.283875
KIAA1600	0.354833333333333
NLGN4X	3.245
ALOX12	-0.9174
RB1CC1	-0.0893
NEIL2	-0.1274
EIF4E	0.138
ABHD5	-0.1295
EXOC4	-0.285166666666667
CIP29	-0.473166666666667
BATF2	0.72275
SLC29A4	-0.177125
HTR4	0.19
EMB	-1.31275
TRAF6	0.482
LMNB1	-3.0165
FAM19A5	-0.615625
SHE	1.95175
PIK3C2B	1.34275
C15orf15	-0.5982
USP15	-0.1451
TCEAL2	0.186
C5orf39	-0.129666666666667
PTGER2	-0.377
SLC31A1	-0.3619375
IFT172	0.13325
ADAM29	-0.641
GFOD1	0.01125
ST7L	0.436333333333333
C15orf26	-5.69
PKN3	-0.73875
CNTD1	0.776
COMMD1	0.05825
NTRK2	2.51358333333333
FOXN3	-0.067375
MFGE8	0.4079
PFKFB2	1.70216666666667
TAS2R4	-0.246333333333333
ENTHD1	2.3515
PRMT5	-1.10775
MGC16384	-1.83375
LOC442229	-0.18025
TSKU	0.20775
KRTCAP3	2.97425
PDLIM1	-0.1778
KCNS2	0.899
RNF126	-0.0936666666666667
CEP63	-0.758
CLIC4	0.488875
hCG_1990170	-0.32625
ACR	0.7479
KLK7	2.4865
ALOX5AP	2.96575
RIPK3	2.67075
TAS2R9	0.3565
C19orf18	1.573
BIRC6	0.0993571428571429
ZNF16	0.1935
RFT1	-0.38325
SLC8A2	-1.395
TACC1	-0.257125
ITGAD	2.94766666666667
SAMHD1	1.1275
SH3PXD2B	0.7098
EPC2	0.537
C20orf85	0.13375
ATP13A2	1.33183333333333
KRT4	3.797
CAPNS1	0.12575
MDM2	-0.947416666666666
PCDH20	4.817
KCNK9	0.6675
OR2C1	0.0645
KLHDC3	-0.345
IPPK	0.2455
EFHD2	-0.107375
GALR3	0.81125
NBEA	-1.29133333333333
ABCA6	2.8628
CLDN3	2.10683333333333
AKT2	-1.05792307692308
EGFR	0.7584
RBM16	0.411125
ZDHHC3	0.0737
SLC25A4	-0.711333333333333
CYB5B	-0.7615
CPXM1	0.576
NDRG1	-0.138307692307692
FLJ43826	0.58725
OR5L2	0.487666666666667
FARP2	0.4039
MRPL46	-0.57425
LDHAL6B	-0.253
MAPKAPK3	-0.000833333333333347
NCAM2	-3.63825
PRKD2	-0.0795
ZFP36L1	2.5705
CYSLTR1	-1.07425
OR4C3	0.39725
HIST1H2AJ	0.9345
CCNB2	-1.13311111111111
ZNF10	-0.787625
TMEM175	0.3465
FAM134A	0.740166666666667
TIGD4	-2.071
PCNP	-0.3515
MGC39715	1.3455
LQK1	0.1415
CREB1	0.1087
TMPRSS3	-0.6115
C4orf32	-0.97325
LAT	-1.598
KCNA3	-0.845
SKIV2L2	-1.22025
ROPN1B	-4.41925
tcag7.23	-0.9885
CDT1	-2.05675
ZHX2	0.781125
CD28	-2.76275
ZNF624	0.25325
SEPT2	-0.122583333333333
SOHLH2	-1.819
MCOLN3	-0.4535
UNQ1945	0.3125
MASP2	-1.112
ZNRF3	0.2175
GPATCH3	-0.255
AGL	0.79475
QRICH2	-0.365
PSD4	1.00233333333333
CCNB1IP1	-1.93075
ENPP7	0.4295
OBFC1	-0.2345
KCNG3	-3.01533333333333
C14orf79	0.3935
ENPEP	2.77
SCT	2.183
SKI	0.729875
SEC61G	-0.05025
CAPN11	-0.182
ATXN7L3	-0.86075
DBNDD1	0.412333333333333
FAIM	1.343
ANKRD36	-1.0275
GABRP	0.932
TACSTD2	2.052
EIF3J	-0.2675
PPP2R2A	-1.37125
TEKT4	-0.726333333333333
PVALB	-4.11583333333333
F10	-2.99366666666667
FAM134C	0.35
COMP	4.678625
EFCBP1	-3.0005625
SCLT1	-0.0585
TAL1	-1.0659
ACSL1	1.463
ABCC5	-1.12033333333333
ABL1	-0.578333333333333
RBBP7	0.0333333333333333
PTPRG	-1.360875
NCOR1	0.2721
SPINK4	-1.7946
TXNRD1	-0.3414
TNRC15	0.20875
C9orf138	0.310375
UBE2H	0.321833333333333
BRDT	0.208
C8orf31	0.21325
CCNE2	-0.278545454545455
SLC6A8	-0.554375
CALCR	-4.43325
PPP1CB	1.20833333333333
ABHD8	-1.06025
ARF5	0.0775
SLC24A4	0.73575
CCT3	0.42525
ZNF121	1.017
SLC3A2	-0.9079
OR13A1	0.449
SLC5A10	0.0555
RAD50	-0.84
IER5	0.28375
MTHFD1L	-1.06525
MBTPS2	0.443333333333333
MVK	0.219375
NCL	0.4795
PSMD10	-0.358
MOBP	0.214875
FLJ32894	1.49
HRH1	0.642166666666667
C5orf30	-0.017
NUDT16L1	0.4742
RASGRP3	4.21916666666667
PRKRIP1	-0.4985
CCDC75	-1.03325
LOC253970	2.231
KIAA1239	1.11725
MED21	-0.36625
SYT11	0.63825
NTSR2	0.06
EGFL11	0.06
CXorf59	-0.082
OR2A25	0.574
SPTBN2	1.39125
LRMP	-1.22633333333333
RNF111	0.2195
PTH	-0.108
LOC619208	-0.677
KIAA0895	1.90025
RANBP5	-0.7095
P2RY10	1.52316666666667
NME5	-0.0943333333333333
DDX21	-0.44475
LRSAM1	-0.0045
HDAC11	0.997
VMO1	2.464
NOLA2	-0.950333333333333
ADAR	1.36916666666667
MTO1	-1.04183333333333
SF4	0.1685
P2RX1	-0.4805
HBM	0.60275
EN2	0.384
C14orf172	0.599
TM9SF2	0.7812
INHBE	-1.27533333333333
TCTE3	-0.421083333333333
TOX2	-2.5835
CTAGE3	-0.298
HBB	3.6097
MED15	-0.496333333333333
CASR	0.095
C6orf66	-0.133333333333333
MTPN	-1.311625
UNC50	-0.24275
C21orf33	0.842875
IRF2	0.616
PGR	-2.14033333333333
GPR84	3.01575
CROCCL1	-2.36675
SRPX	-1.1255
BRE	0.214166666666667
FGF10	0.664
SDC3	-0.466333333333333
ZRSR1	0.288833333333333
DKFZP434P211	-0.34575
SOX6	-1.8375
RPUSD2	-0.014
C14orf173	0.0180833333333333
MAPK11	0.1795
TBC1D22A	0.604
FAM123A	-1.2335
COL4A6	-3.924
TOMM70A	0.4725
NAB1	0.218
MGC16385	-0.03025
TSPAN18	-0.645333333333333
MED31	-0.3895
PLG	-0.269
CAPSL	-0.0385
ZNF532	1.3746
ASB14	-0.70725
CA8	-0.86725
NUDT16P	0.369833333333333
SLFN11	-0.804
LRRIQ2	-1.146875
NOL7	-0.106833333333333
BRMS1L	-0.184625
JARID1A	-0.539
PANK2	-0.36725
ICAM3	-0.45125
MDS1	-0.95125
TAF8	-0.573
RNF139	3.337
ZNF594	-1.201
ADAM8	2.39
SFTPC	0.2115
MAN2B2	0.841375
RGS12	0.08625
EIF1AY	-4.91775
LRRIQ1	-3.068
GPR150	0.79625
CCDC21	-1.664
PRRG3	0.00624999999999998
SAA4	-1.372
RAPGEF5	3.116375
ZCCHC2	-0.048
MGC39372	0.666
PPP4R2	0.5435
CDCA2	-2.1885
OR4D5	0.190333333333333
PTGFRN	1.6738
SIGLEC5	1.97716666666667
C19orf61	-0.439166666666667
NMUR2	0.558
KIAA1586	-1.276
DAGLA	-0.150833333333333
CHCHD6	-0.766
GPR32	0.725
NEUROD6	0.710333333333333
SLC2A4RG	0.249125
CA5B	1.11625
FBXL3	0.92475
MPHOSPH9	-1.061
HMG2L1	0.4745
HCN4	-0.181
CEACAM19	0.6365
SH2D4B	0.103
HFE2	-1.164
TGM4	0.4088
LYPD2	0.46725
TBC1D15	0.07225
MRPS21	-0.1628
NONO	-0.3328
CLEC5A	2.3355
ITCH	0.2528
MGAT3	-0.353833333333333
MBP	-0.688375
RPP25	-0.83125
SOSTDC1	-0.281
HRC	-2.07075
TRIM48	1.657
TMEM133	2.72475
ECEL1P2	-0.9445
HOXC11	1.096
DOK5	0.016
HELZ	0.1585
LOC348180	0.03575
MGC33894	0.06575
ADRB3	0.2135
DMD	1.30783333333333
PTRH2	0.8975
MPEG1	3.13483333333333
NDUFA12	-0.265666666666667
KRTAP2-4	0.324083333333333
STAMBPL1	-2.0655
ADCY2	1.721
UNQ6125	-0.385
KLHL20	-0.533
SRM	-0.63225
OTC	-0.41975
TMIE	-0.0426666666666667
SNX8	0.58425
LIPK	0.1925
CHURC1	-0.628833333333333
KLC2	0.589333333333333
HDAC1	-1.15583333333333
FAM128A	-0.277333333333333
FNDC3B	1.2269
MTCP1	-0.495833333333333
WFDC10B	0.1252
PCDHGB3	-1.0335
ATRNL1	-3.61775
CAV2	0.378125
MED26	-0.276333333333333
DUS1L	0.6485
CHRM3	-1.70375
NEK9	0.418
WARS2	-0.346
TBX22	null
TOMM40	-0.75475
RP6-213H19.1	0.139833333333333
TUBGCP5	-0.27875
IGSF6	5.7175
TPPP	0.83
UNQ6190	-0.607
GSTM5	0.840285714285714
BTD	1.31266666666667
PDCD1LG2	1.163
SNRPB2	-0.230166666666667
ERICH1	-0.514
APOA4	-1.54375
HOXA11	1.37025
NARG1	0.079
MKX	-1.535
RAB28	-0.400714285714286
PKP3	1.74325
SH3GL2	-3.4715
CTSO	2.61275
RPN2	0.74625
IL28RA	-0.726
SFMBT1	0.30675
WDR57	-0.517125
FER1L3	0.158666666666667
HSF5	1.076
TTC9B	-0.0135
C4BPA	-2.9965
ALB	-5.04138461538462
SORBS3	-0.22325
UPF2	0.0425
JPH1	1.9715
AGBL2	-2.18066666666667
DOPEY1	0.8235
TERF1	0.0655
KIF22	-0.743333333333333
NINJ1	1.15175
SEC61A2	-0.423166666666667
HIST1H1D	-1.61316666666667
SFXN4	0.299875
UCP3	0.2928
ZNF703	1.042
MYL6B	-1.448
TREM1	2.9355
OR52E6	0.325
CKMT2	4.777
HLA-C	1.898125
SLC13A3	-0.430166666666667
TIMP4	-2.171
SLIT2	1.91375
RSF1	0.0484444444444444
LONRF1	-1.30864285714286
MON1A	0.574833333333333
CACNG6	-1.88316666666667
DPPA4	-6.10616666666667
ZSWIM3	-0.78725
ZNF804A	0.77075
CCIN	2.32725
SLC25A31	1.628
KCNMB4	-1.0375
RABL5	0.6845
GALNS	0.0466
STX6	0.72725
HIST1H1C	-0.991333333333333
CIDEB	-0.21575
CASP4	0.218333333333333
PDK3	1.0314
KCNJ11	0.3545
TPR	-0.32975
ZSCAN20	-1.6195
MTX2	-0.1
HIST1H2BH	-0.3225
LOC283767	2.1245
LYRM7	-1.51183333333333
BRD3	-0.964
HIST1H2BO	-0.505
MAGEB10	-0.406
SLC45A1	0.319
SERPINA3	-2.3312
KIAA0143	0.579
KCNJ16	-0.096
KRT79	0.63775
FABP2	-1.50625
NUT	-0.481666666666667
ZNF57	0.28525
FBXL4	0.38575
CLEC9A	1.534
UGT8	-1.49383333333333
BMP2K	-0.02625
MAPK4	-1.64425
SLC25A23	-1.0199
HINT1	-0.8664
KRTAP13-1	0.9925
SFXN5	-0.5816
CHCHD2	-0.370583333333333
FAM3D	3.974
NDP	-2.351
RHOBTB1	-0.679166666666667
SLC4A4	0.550125
RPL38	-0.03425
HTF9C	0.174166666666667
AP2A2	0.121375
ZBTB46	-0.706
MAP7D1	0.3625
AOX1	-1.8965
CYR61	0.671916666666667
DTNA	1.25442857142857
JRKL	1.3155
TMOD3	0.27675
EEA1	0.6353
ADCK5	0.1355
IL1R1	1.65216666666667
KLK3	0.341571428571429
HRSP12	0.30675
KTN1	0.355
LOH11CR2A	-1.1867
RELL2	-0.0595
MAB21L1	-0.44675
C20orf59	-0.885333333333333
PHKB	0.397
ADAM2	-2.1544
TBC1D8B	1.33816666666667
FAM13A1	-0.2625
LAPTM4B	1.76008333333333
LCN8	0.085
TMEM147	0.386
SYT4	-0.147333333333333
XPO7	-0.949
C9orf62	0.9725
GPR75	-1.422
TRIM5	-0.495625
APOC1	0.7835
RNASE4	-1.02
PARD6B	-3.45575
ARID1A	0.08425
TPD52L3	0.720375
RRAGB	0.176166666666667
RCN2	-0.377833333333333
HIST2H2BE	-0.3515625
STARD7	-0.52175
SHMT2	-0.19175
KIAA1751	-0.759333333333333
MLYCD	0.186125
LOC162632	-0.4517
UQCRH	-0.6435
RP11-217H1.1	1.455125
SDHA	0.537833333333333
NCLN	0.3269
ZNF17	0.156833333333333
RCBTB2	-1.26525
VEGFB	-0.2724
RP4-747L4.3	1.636
COLQ	0.4116
MPN2	-0.731333333333333
DRG2	-0.59875
KLRB1	5.3225
ALPK2	-1.93375
DNASE2B	0.27075
FLJ23834	-1.30616666666667
AXUD1	1.46566666666667
SAFB	-0.5885
NSUN4	-0.0265
RFX2	-0.310833333333333
MAPK8IP1	0.0533333333333333
FANCD2	0.798785714285715
ANKZF1	-0.893
C19orf50	-0.529
DUSP8	0.90325
SENP5	-0.2855
NFKBIL2	-0.302
LBR	0.468375
IGFL1	-1.04
LZTS2	0.02575
IL2RG	-0.072625
CCDC51	-0.17125
KLF3	0.58725
ANKRD37	0.21775
KCTD14	-2.35816666666667
FZR1	0.0601666666666667
SLC44A4	1.8456
ESPL1	-0.82775
GMPR2	-1.1977
TBC1D19	-1.11766666666667
ERGIC1	0.532962962962963
ERBB4	-0.1825
TSPAN32	0.6705
MAP4	0.10675
GPHN	0.28025
SLC6A2	3.479
HIVEP1	1.73575
DFFB	0.227
EIF4EBP2	0.31975
DMRT1	3.13975
HSPB6	-0.52525
IER2	0.3245
AIFM1	0.768
WWC2	0.352181818181818
MRPL4	-0.08675
FLJ21062	0.414833333333333
EPB41L4A	1.57858333333333
SH2D6	0.02675
TAF4B	-0.7475
GAL3ST3	0.139
MALT1	-1.51166666666667
RTDR1	-1.395
ARVCF	0.719125
MEX3B	-0.2775
FBXO16	0.5565
KIF7	-0.55775
C1QC	4.24066666666667
ZNF783	-1.37066666666667
ZNF85	-0.6845
MMP13	4.42
KIAA0329	0.060625
RTP3	2.6635
ZBED3	-1.35275
CLGN	0.219
SLC25A37	-1.420625
hCG_18290	0.274
OR5AS1	1.239
SMARCC2	-0.081
FAM109A	0.378666666666667
CCDC12	-0.52725
USF2	-0.00449999999999999
DEPDC7	-2.85175
C20orf24	-0.317
JMJD3	0.242
DSP	2.13714285714286
SLIC1	0.742625
FAM20A	1.674625
IRF2BP2	1.385875
ZNF230	-0.541
MSN	-0.299714285714286
SLC9A5	-0.795
EPDR1	-1.2886
MUSK	0.590666666666667
ZNF434	0.0353333333333334
SMARCD1	-0.796166666666667
ZFP106	-0.18225
ZNF347	-0.2568
