Hybridization REF	TCGA-E2-A156-01A-11R-A12D-07
C10orf99	0.0425
SCN11A	-0.1465
GFI1	-2.6285
RDHE2	1.38233333333333
FHL1	-2.76483333333333
OSGEP	-0.360333333333333
GATA1	-3.68716666666667
SMC6	-1.46525
TTTY14	-1.12725
LPIN3	-0.1445
RPL4	-0.6104
RBPMS	0.821
PRPF3	-0.454166666666667
EMR1	-2.831
SPATA19	-0.4345
XCR1	0.6945
IRX3	2.8466
RBM6	-0.42425
KLF4	-2.0965
UNC5CL	2.1955
SEBOX	0.188
BTK	-1.137
KRCC1	1.65475
C6orf27	0.397
SYTL5	-0.0205
PRND	1.467875
LOC653319	-0.9455
PIGL	-1.890375
HUS1	-0.6015
SFRS6	-0.352333333333333
C17orf77	0.3745
UIMC1	-0.574666666666667
FXYD2	-2.0267
LOC283152	2.2335
ZNF667	-1.90925
ZCCHC12	-1.05225
TFEC	1.1485
ATP7B	-0.210333333333333
POLD2	-0.802833333333333
RG9MTD1	0.613
ACOT2	0.8575
HIST1H4I	-0.3125
PPARGC1A	-2.2992
ETFA	-1.0055
POLRMT	-0.58125
ZNF146	0.59275
MIA2	-0.7965
KLHL6	-1.99
HOXB5	-1.688875
NENF	0.215333333333333
CUGBP1	0.88575
PRSS22	1.84183333333333
CASC4	1.0747
CUL4B	0.6659
CENPJ	-1.4039
PITX1	-2.0075
FLJ31033	0.861333333333333
CELSR3	-3.144
ZNF568	1.5835
ITSN1	-0.506727272727273
EHBP1L1	-1.22066666666667
C19orf2	-0.43675
DCTN1	0.228
LIN28B	-2.92816666666667
TNKS2	-0.181
C1QBP	-0.301875
CADPS2	1.72675
SRMS	0.747
GJA9	0.389166666666667
MGC24975	0.396666666666667
TRIM45	0.3615
TSP50	0.517
TCP1	-1.3235
TMED7	0.7039
CMA1	0.3845
CENPL	-1.58833333333333
PTCRA	-0.1935
FST	-4.84725
VWCE	-5.06975
PAWR	0.46725
ABCC12	1.35066666666667
LDLR	-1.1542
ASTN2	0.9672
LOC441212	-0.791625
GPATCH8	0.23925
TANC2	-0.340666666666667
KIF4A	-2.9255
C18orf18	-0.217
PGM1	-0.70525
KIAA0258	1.175
CPD	1.053125
SNCAIP	-0.78975
DCT	-5.0035
HLA-DOA	1.64959090909091
OR11L1	0.1775
UPK1B	0.0793333333333333
DNAJB4	-0.7075
UGT1A8	-0.32675
HIST1H4L	-1.379
PECR	-0.675
HSPA2	1.45875
WFIKKN1	-0.878
SERP1	1.601375
SYDE2	1.84275
TACR2	0.4495
NUP85	-0.9995
CD177	-0.5565
LGR5	-1.48316666666667
PIGG	-0.110416666666667
PTHR1	-2.281
RAB5A	0.3047
FLJ13224	0.014
USP9Y	-0.668166666666667
C7orf53	-0.8915
LRP1B	4.30325
XAF1	1.0325
ABCG8	0.3355
ANKDD1A	-0.471666666666667
DAND5	-0.871
SPAG6	2.76716666666667
LINCR	0.445
ZDHHC22	-1.24925
CCDC60	1.016
THOC7	-0.936333333333333
TCTA	1.4782
OR8K3	-0.2785
NY-REN-7	-0.2495
B2M	0.176166666666667
C6orf141	-2.220375
LPPR4	0.87525
SQLE	-3.272625
SEPHS1	-0.62575
BTBD14B	0.744142857142857
PLRG1	-0.18975
SPG7	-0.7895625
ZNF614	-1.5265
PARD6G	0.864833333333333
INPP5B	-0.3903
GRPEL2	-0.429125
PPID	-0.957
TRIM56	-0.2655
UBE2J1	-1.13825
IL20RA	0.68025
LOC387856	0.51725
C1orf107	-0.0545833333333333
UTS2R	1.36875
C19orf22	0.16125
SAFB2	-0.188
KIAA0652	-0.04375
KLRG1	-0.930333333333333
MS4A8B	0.565666666666667
FRAG1	0.15125
KIAA1546	0.4345
E2F4	-1.4585
CLEC4M	0.356833333333333
BTBD14A	-1.04525
KIAA0999	2.3703
GYPA	-2.48066666666667
TAC1	0.0782
TRAIP	-1.61
KIAA0232	0.9862
ERCC8	-0.770625
GPX4	0.893875
KIAA0368	0.123625
GPR157	-1.05783333333333
CTAGE4	0.759
C9orf30	-1.78983333333333
OR52A1	-0.1325
HSP90B3P	-0.367
ALG9	-0.3915
BTBD10	0.35475
SDK2	-0.16725
BAIAP3	1.42025
RABGGTB	-0.3925
ANKRD40	0.4665
KRT74	0.3065
CALCOCO2	-0.462071428571429
SNCA	-4.233
TMSL8	-1.373875
C2orf53	0.2785
ESRRB	0.01775
ARHGAP26	-0.632625
TDRD9	1.6415
HRAS	-0.5705
KLRC4	-2.6635
JAGN1	-0.470333333333333
BSDC1	0.36
RNF43	-0.5682
NDUFAF1	0.49125
PHF12	0.31525
OR1L3	0.0875
FOLR2	1.802
LYZL6	0.125166666666667
tcag7.1260	-3.268
WSB1	-1.52716666666667
PROS1	-1.6891
OSTN	-0.0775
PSMB8	-0.17
SOCS4	-0.183
DDIT4L	0.74225
MAS1	-0.622
MGC34796	1.50375
CSHL1	0.0611666666666666
TBCCD1	0.178166666666667
ZBTB7C	-0.0545
AP2S1	-0.123125
P15RS	0.5547
VAT1	-1.0833
SHANK3	0.763
TUFM	0.286
THEG	0.2565
KRT34	-0.8735
SGSM3	0.53075
TOMM22	-0.424125
SOCS3	0.0445
CPO	-0.0905
POP4	0.058
BHLHB3	1.82625
MALL	-0.10525
OR1B1	-0.0635
PARK2	0.516666666666667
GPR124	-0.782875
LCE1E	0.4135
RUVBL2	-0.58625
CGRRF1	0.4982
ACPL2	0.891
WNT10B	-2.213
BAIAP2L2	-2.264125
ISCA1	0.74
C1orf125	0.96625
RPAP1	-0.35475
RAI16	0.517833333333333
RPL27	-0.543125
NLRP9	0.2205
EPN1	0.628
LOC388610	0.032125
SLC35A1	1.0489
GAL	-5.19825
SLC14A2	0.26775
RDH11	-0.014
FAM138F	-0.484
AUH	1.118
FLJ40243	0.23925
C14orf129	0.777833333333333
MBD2	-0.101
ABHD14B	0.406375
PIGT	0.860625
ALS2CR4	-0.828125
ALAS1	0.4661
FOXO1	0.9255
CRLF3	-0.9025
C20orf107	-0.1145
FARS2	0.8165
CCDC28A	0.7155
NPHP3	-0.7085
OR13F1	0.101
TSEN54	-0.89125
DEFB106B	-0.3198
OR8B4	-0.1295
STH	1.709
ZC3H14	-0.371125
CBX2	0.0665
TMEM49	-1.45225
C6orf21	0.0605
FLJ20920	1.74575
CRTAP	-0.441214285714286
DDX50	0.106
STYXL1	0.5105
BLVRB	0.454
LOC147650	-0.158
MMP24	0.4415
GRID1	0.545833333333333
BANF1	-0.495166666666667
CTAGEP	0.72125
HMBS	-1.86925
SLC25A24	1.47583333333333
C14orf50	1.012
MRO	0.589
SLC25A15	-0.3615
FAM84B	1.7446
TDP1	-0.232
C16orf78	0.1076
C11orf57	0.105125
RFK	-0.06425
ZFYVE9	-0.283375
STCH	-0.9425
WIBG	0.7035
LOC283871	0.3495
GBA2	-0.0628
NDUFB3	-0.0485
HSD17B13	-0.077
GRIN3A	0.664333333333333
FMNL1	-1.31366666666667
SEPT7	-0.8066
GNLY	0.6865
GRAMD1C	1.6655
ZNF165	0.936
USP38	0.816
FAM83A	-3.15116666666667
C14orf24	0.1365
ARMCX3	1.1065
ARHGDIB	0.529
AK1	0.155125
KIAA1045	0.191666666666667
DNAJB13	-0.127
NEU2	0.9555
HIST1H4B	-1.14633333333333
FAM20B	-0.2134
HES2	0.3825
FAM73B	-0.1257
LOC388381	0.265
INTS7	-0.749090909090909
AMPH	-0.16525
ZNF775	-0.00437499999999999
UCKL1	-0.789833333333333
C10orf97	0.2445
C1orf161	0.36875
ALDH1L1	-1.61525
FLJ39378	-0.06575
SLC23A1	-1.211
RBM4B	0.0805
THAP4	0.243166666666667
OGFRL1	0.35875
KIAA0831	0.706375
PPP1R15A	-1.03133333333333
C1orf96	-0.962428571428571
C12orf11	-1.93975
BMF	0.283125
MAN1A1	0.989
KIAA1600	0.388
NLGN4X	-1.634
ALOX12	-1.0018
RB1CC1	0.2054
NEIL2	0.5772
EIF4E	0.488454545454546
ABHD5	0.42075
EXOC4	0.363333333333333
CIP29	-0.302166666666667
BATF2	-0.83475
SLC29A4	-0.805375
HTR4	-0.00849999999999999
EMB	0.27125
TRAF6	0.8275
LMNB1	-2.0135
FAM19A5	-0.590625
SHE	0.38675
PIK3C2B	0.7285
C15orf15	-0.347
USP15	-0.0607
TCEAL2	0.363
C5orf39	-1.82
PTGER2	2.2495
SLC31A1	-0.0299375
IFT172	0.68875
ADAM29	0.12875
GFOD1	-0.07125
ST7L	1.11566666666667
C15orf26	-1.98175
PKN3	-1.94325
CNTD1	2.44733333333333
COMMD1	0.704
NTRK2	4.08183333333333
FOXN3	-0.827875
MFGE8	-1.2479
PFKFB2	0.350333333333333
TAS2R4	-0.89125
ENTHD1	-0.0034
PRMT5	-0.498375
MGC16384	-1.403
LOC442229	-1.0455
TSKU	2.1145
KRTCAP3	2.69475
PDLIM1	0.954
KCNS2	-0.013
RNF126	-0.4475
CEP63	0.375375
CLIC4	0.10625
hCG_1990170	-0.772
ACR	0.2479
KLK7	-0.2335
ALOX5AP	3.047875
RIPK3	4.103
TAS2R9	0.2415
C19orf18	2.571
BIRC6	0.184642857142857
ZNF16	1.011
RFT1	-0.67975
SLC8A2	0.03375
TACC1	-1.99125
ITGAD	0.38225
SAMHD1	-0.1
SH3PXD2B	0.1294
EPC2	1.24575
C20orf85	1.376375
ATP13A2	0.422
KRT4	0.243
CAPNS1	0.293
MDM2	0.154666666666667
PCDH20	3.3395
KCNK9	0.2825
OR2C1	-0.0405
KLHDC3	-0.568
IPPK	1.2425
EFHD2	-0.296125
GALR3	1.33925
NBEA	0.484333333333333
ABCA6	0.4399
CLDN3	0.774666666666667
AKT2	-0.189785714285714
EGFR	-2.8439
RBM16	0.464625
ZDHHC3	0.2803
SLC25A4	0.103
CYB5B	-1.67066666666667
CPXM1	-2.29225
NDRG1	-1.28192307692308
FLJ43826	-0.1885
OR5L2	-0.4336
FARP2	0.2487
MRPL46	-0.1685
LDHAL6B	0.5264
MAPKAPK3	-0.2785
NCAM2	1.27675
PRKD2	-0.165
ZFP36L1	1.5492
CYSLTR1	-0.33975
OR4C3	0.1265
HIST1H2AJ	1.6125
CCNB2	-3.17866666666667
ZNF10	0.627
TMEM175	0.457
FAM134A	0.855333333333333
TIGD4	0.176
PCNP	0.3105
MGC39715	0.11775
LQK1	-0.18575
CREB1	0.688
TMPRSS3	-0.822
C4orf32	2.012625
LAT	-2.31933333333333
KCNA3	0.404
SKIV2L2	-0.57625
ROPN1B	-2.3655
tcag7.23	0.065
CDT1	-3.8145
ZHX2	1.32475
CD28	-2.5915
ZNF624	0.9005
SEPT2	0.71725
SOHLH2	0.038625
MCOLN3	-0.483875
UNQ1945	0.0545
MASP2	-1.1165
ZNRF3	-0.1498
GPATCH3	0.07325
AGL	0.61325
QRICH2	-0.6535
PSD4	1.663
CCNB1IP1	-2.05325
ENPP7	0.007
OBFC1	-0.17075
KCNG3	-2.03775
C14orf79	1.52366666666667
ENPEP	1.6305
SCT	0.2665
SKI	0.4415
SEC61G	-1.17725
CAPN11	0.01775
ATXN7L3	0.0085
DBNDD1	-0.870333333333333
FAIM	0.5845
ANKRD36	-2.196
GABRP	-0.675333333333333
TACSTD2	1.7085
EIF3J	-0.404
PPP2R2A	0.54025
TEKT4	-0.425666666666667
PVALB	-3.81583333333333
F10	-3.88083333333333
FAM134C	0.6923
COMP	4.4015
EFCBP1	-3.221125
SCLT1	0.198
TAL1	-1.435
ACSL1	-0.924
ABCC5	-0.823583333333333
ABL1	-0.373777777777778
RBBP7	0.512916666666667
PTPRG	0.779625
NCOR1	-1.3784
SPINK4	1.396
TXNRD1	-1.6166
TNRC15	1.218125
C9orf138	0.61325
UBE2H	1.36483333333333
BRDT	3.66216666666667
C8orf31	-0.3125
CCNE2	-1.77254545454545
SLC6A8	-1.73125
CALCR	-3.13175
PPP1CB	0.406833333333333
ABHD8	1.05775
ARF5	0.0866
SLC24A4	0.33475
CCT3	-0.6725
ZNF121	0.273125
SLC3A2	-0.988
OR13A1	0.2185
SLC5A10	0.60725
RAD50	0.237375
IER5	0.174125
MTHFD1L	-2.95375
MBTPS2	-0.05725
MVK	-0.26125
NCL	-0.1755
PSMD10	-0.094
MOBP	0.669875
FLJ32894	-0.5475
HRH1	-1.48616666666667
C5orf30	1.994
NUDT16L1	1.8563
RASGRP3	2.6215
PRKRIP1	-0.2841
CCDC75	-0.3185
LOC253970	1.7235
KIAA1239	0.27475
MED21	-0.286
SYT11	-0.230083333333333
NTSR2	0.464
EGFL11	-0.692
CXorf59	0.659
OR2A25	0.1925
SPTBN2	-0.36325
LRMP	-1.70666666666667
RNF111	0.5455
PTH	-0.117
LOC619208	0.631
KIAA0895	1.24975
RANBP5	-2.156875
P2RY10	-0.481333333333333
NME5	4.70066666666667
DDX21	-1.3035
LRSAM1	0.4065
HDAC11	1.92966666666667
VMO1	2.4045
NOLA2	-0.166833333333333
ADAR	0.339416666666667
MTO1	-0.6545
SF4	-0.0233333333333333
P2RX1	-0.21
HBM	-0.22525
EN2	1.3805
C14orf172	-0.04675
TM9SF2	0.6881
INHBE	-1.115
TCTE3	0.0608333333333333
TOX2	-3.0615
CTAGE3	0.797125
HBB	3.3431
MED15	-0.473
CASR	-0.47575
C6orf66	-1.1785
MTPN	-0.535375
UNC50	-0.029
C21orf33	0.099375
IRF2	0.954625
PGR	4.38283333333333
GPR84	2.04025
CROCCL1	-1.67075
SRPX	-3.7925
BRE	0.6635
FGF10	3.00775
SDC3	0.639833333333333
ZRSR1	0.117833333333333
DKFZP434P211	-0.6
SOX6	0.8215
RPUSD2	-0.00175000000000001
C14orf173	-0.4655
MAPK11	-0.6165
TBC1D22A	0.597
FAM123A	-0.974
COL4A6	-2.6355
TOMM70A	-0.35525
NAB1	-0.77225
MGC16385	-0.56875
TSPAN18	-0.9495
MED31	0.13025
PLG	-0.268
CAPSL	1.8215
ZNF532	0.988
ASB14	0.01275
CA8	-0.102
NUDT16P	2.09016666666667
SLFN11	-2.7935
LRRIQ2	0.46225
NOL7	-0.541166666666667
BRMS1L	-0.794875
JARID1A	0.0445
PANK2	-0.55475
ICAM3	-1.29525
MDS1	-0.218
TAF8	-0.3005
RNF139	0.828
ZNF594	1.58583333333333
ADAM8	2.246125
SFTPC	-0.193
MAN2B2	1.39125
RGS12	0.5775625
EIF1AY	-4.10608333333333
LRRIQ1	0.788166666666667
GPR150	1.43675
CCDC21	-1.03183333333333
PRRG3	0.01525
SAA4	-3.81725
RAPGEF5	1.26625
ZCCHC2	0.309
MGC39372	-0.0145
PPP4R2	0.212166666666667
CDCA2	-2.47466666666667
OR4D5	0.890166666666667
PTGFRN	0.513
SIGLEC5	1.27566666666667
C19orf61	-0.0765
NMUR2	-0.051
KIAA1586	-0.832
DAGLA	0.5885
CHCHD6	-0.47625
GPR32	0.6995
NEUROD6	-0.0231666666666667
SLC2A4RG	0.0750625
CA5B	0.1525
FBXL3	2.2235
MPHOSPH9	-1.19925
HMG2L1	0.71575
HCN4	1.13483333333333
CEACAM19	0.1205
SH2D4B	-0.111333333333333
HFE2	-0.503
TGM4	0.219666666666667
LYPD2	0.21225
TBC1D15	-0.03925
MRPS21	-0.103
NONO	-0.7559
CLEC5A	2.40925
ITCH	-0.9635
MGAT3	-1.8415
MBP	-0.818625
RPP25	-0.64175
SOSTDC1	-3.6375
HRC	-1.551
TRIM48	0.2625
TMEM133	0.6645
ECEL1P2	-0.589
HOXC11	-1.3295
DOK5	-1.57675
HELZ	0.149333333333333
LOC348180	-1.3685
MGC33894	-0.11
ADRB3	-0.151
DMD	-0.625
PTRH2	-0.4095
MPEG1	1.86983333333333
NDUFA12	-0.112833333333333
KRTAP2-4	0.257583333333333
STAMBPL1	-1.72466666666667
ADCY2	0.799333333333333
UNQ6125	0.6695
KLHL20	-0.400666666666667
SRM	-1.734
OTC	-0.44925
TMIE	0.0486666666666667
SNX8	-1.05275
LIPK	0.026
CHURC1	0.0746666666666667
KLC2	0.0186666666666667
HDAC1	-0.166833333333333
FAM128A	0.534333333333333
FNDC3B	-0.2488
MTCP1	-0.465833333333333
WFDC10B	-0.0773
PCDHGB3	0.327
ATRNL1	0.3276
CAV2	-1.63125
MED26	0.346
DUS1L	-0.7495
CHRM3	-1.762
NEK9	0.88825
WARS2	1.11675
TBX22	0.51
TOMM40	-0.8665
RP6-213H19.1	-3.24233333333333
TUBGCP5	-0.1805
IGSF6	3.37325
TPPP	0.371333333333333
UNQ6190	0.37
GSTM5	1.226875
BTD	0.886833333333333
PDCD1LG2	-0.538166666666667
SNRPB2	-0.4465
ERICH1	-0.81175
APOA4	-1.17971428571429
HOXA11	-0.527
NARG1	-0.271625
MKX	0.08675
RAB28	-0.202357142857143
PKP3	0.98475
SH3GL2	-0.6835
CTSO	2.96375
RPN2	-0.8195
IL28RA	-0.484
SFMBT1	0.74925
WDR57	-1.199375
FER1L3	1.112
HSF5	0.2444
TTC9B	0.16075
C4BPA	-2.8178
ALB	-4.16930769230769
SORBS3	0.4045
UPF2	-0.1615
JPH1	0.315
AGBL2	0.875
DOPEY1	1.8515
TERF1	0.015
KIF22	0.134833333333333
NINJ1	1.92725
SEC61A2	-0.1415
HIST1H1D	-0.876333333333333
SFXN4	-0.536
UCP3	0.3502
ZNF703	1.345
MYL6B	-0.43125
TREM1	2.35475
OR52E6	-0.2055
CKMT2	-0.30925
HLA-C	0.90825
SLC13A3	-2.483
TIMP4	-1.74825
SLIT2	0.07525
RSF1	0.136833333333333
LONRF1	-0.586142857142857
MON1A	-0.0138333333333333
CACNG6	-1.2465
DPPA4	-5.79366666666667
ZSWIM3	0.633
ZNF804A	-0.0708333333333334
CCIN	0.2615
SLC25A31	0.71925
KCNMB4	-1.26475
RABL5	0.719625
GALNS	-0.369
STX6	0.363375
HIST1H1C	-2.42533333333333
CIDEB	1.227875
CASP4	-0.0218333333333334
PDK3	0.2923
KCNJ11	2.579
TPR	-0.875625
ZSCAN20	-0.1855
MTX2	-0.284
HIST1H2BH	-0.56875
LOC283767	-0.46375
LYRM7	-0.930444444444445
BRD3	0.082
HIST1H2BO	-0.90475
MAGEB10	-0.6085
SLC45A1	1.44575
SERPINA3	2.60355
KIAA0143	1.33025
KCNJ16	0.323
KRT79	-0.257
FABP2	-0.6375
NUT	0.63175
ZNF57	0.2495
FBXL4	0.797375
CLEC9A	0.0315
UGT8	-1.34816666666667
BMP2K	0.9445
MAPK4	-3.00475
SLC25A23	0.0684
HINT1	-0.148
KRTAP13-1	0.0205
SFXN5	0.8353
CHCHD2	-0.291166666666667
FAM3D	0.246
NDP	2.315625
RHOBTB1	0.608
SLC4A4	2.823375
RPL38	-0.18875
HTF9C	-0.121833333333333
AP2A2	0.64425
ZBTB46	0.031
MAP7D1	0.52375
AOX1	-2.37
CYR61	-0.149333333333333
DTNA	-1.37257142857143
JRKL	0.279
TMOD3	-0.52875
EEA1	0.1223
ADCK5	-0.52225
IL1R1	1.09416666666667
KLK3	0.406071428571429
HRSP12	-0.10925
KTN1	0.82875
LOH11CR2A	1.4557
RELL2	-1.13375
MAB21L1	0.6345
C20orf59	-1.14
PHKB	-0.27275
ADAM2	-1.29716666666667
TBC1D8B	0.949833333333333
FAM13A1	-1.163
LAPTM4B	-1.60608333333333
LCN8	-0.4115
TMEM147	0.0315
SYT4	0.120333333333333
XPO7	-0.6155
C9orf62	1.35725
GPR75	1.1415
TRIM5	0.246
APOC1	-1.52483333333333
RNASE4	1.31516666666667
PARD6B	-0.0347500000000001
ARID1A	0.51275
TPD52L3	0.1354
RRAGB	1.15333333333333
RCN2	-0.924166666666667
HIST2H2BE	0.2841875
STARD7	0.012
SHMT2	-1.40975
KIAA1751	0.204
MLYCD	0.603375
LOC162632	-0.0509
UQCRH	-1.62425
RP11-217H1.1	0.282875
SDHA	-1.07366666666667
NCLN	-0.5541
ZNF17	1.2275
RCBTB2	-2.259
VEGFB	-0.6853
RP4-747L4.3	-0.5275
COLQ	0.6152
MPN2	-0.410166666666667
DRG2	0.31925
KLRB1	1.537
ALPK2	-2.7785
DNASE2B	-0.11425
FLJ23834	1.393
AXUD1	0.697333333333333
SAFB	-0.2358
NSUN4	-0.3315
RFX2	0.2545
MAPK8IP1	0.147833333333333
FANCD2	-0.989357142857143
ANKZF1	-1.284
C19orf50	-0.040625
DUSP8	-0.10525
SENP5	-0.10425
NFKBIL2	-1.00925
LBR	-2.420375
IGFL1	1.065
LZTS2	0.396375
IL2RG	-1.43825
CCDC51	0.072
KLF3	-0.405875
ANKRD37	-1.09475
KCTD14	-1.02616666666667
FZR1	0.20575
SLC44A4	4.0391
ESPL1	-1.520125
GMPR2	0.4257
TBC1D19	-0.0773333333333333
ERGIC1	0.178888888888889
ERBB4	4.1772
TSPAN32	0.0405
MAP4	-0.057375
GPHN	0.1705
SLC6A2	-0.057
HIVEP1	0.02375
DFFB	-0.5122
EIF4EBP2	0.07
DMRT1	-0.85125
HSPB6	-0.25775
IER2	-0.180833333333333
AIFM1	0.19775
WWC2	-0.685
MRPL4	-0.523
FLJ21062	1.886
EPB41L4A	0.831833333333333
SH2D6	-0.24575
TAF4B	-1.69025
GAL3ST3	-0.0935
MALT1	-1.2
RTDR1	-0.354
ARVCF	0.26875
MEX3B	-1.60133333333333
FBXO16	1.6355
KIF7	-0.145
C1QC	3.69933333333333
ZNF783	0.0691666666666667
ZNF85	0.7215
MMP13	2.7015
KIAA0329	0.80625
RTP3	-0.821
ZBED3	-0.234
CLGN	0.335
SLC25A37	-1.458625
hCG_18290	-0.000249999999999997
OR5AS1	-0.2755
SMARCC2	0.449833333333333
FAM109A	0.137833333333333
CCDC12	-0.01525
USF2	0.5628
DEPDC7	-2.52725
C20orf24	-1.79
JMJD3	1.4865
DSP	2.36721428571429
SLIC1	0.3465
FAM20A	-0.35175
IRF2BP2	0.250375
ZNF230	0.017
MSN	-1.19964285714286
SLC9A5	-1.732
EPDR1	-3.1748
MUSK	-0.2465
ZNF434	0.619166666666667
SMARCD1	-0.207333333333333
