Hybridization REF	TCGA-E2-A158-01A-11R-A12D-07
C11orf73	0.231375
PTP4A2	-0.19825
OR4M2	0.167
HPCA	-0.989666666666667
SEC14L1	-0.727
CHFR	-0.3695
EMILIN1	0.494
NDUFS4	-1.58425
COL18A1	-1.22
PDZD3	-0.0416
C9orf16	-0.0653333333333333
ERBB2IP	0.110333333333333
EMX2	2.0895
FUS	-1.161
TF	-3.4704
CLCN4	-1.67866666666667
CXorf56	0.9055
C11orf72	0.862
ELAC2	-0.9585
NPR1	-1.5615
ASS1	-1.7745
USP42	-0.736125
POLR2J	-0.749
SEC23IP	-0.7305
UQCRC1	-1.402
LOC729603	-1.36725
C1orf71	0.720875
POLG	-1.035
ADAM23	-3.68325
TFR2	-0.611
RICTOR	-0.4199
MGC39606	1.66325
C19orf55	-0.42125
SNAPC1	-1.061
GNA11	-0.11775
CCDC52	0.555833333333333
FSIP1	-2.2395
UPF3A	-0.3645
IGSF11	-1.90716666666667
LAGE3	0.4585
CHST6	-2.402
UNC13B	0.593375
TTLL4	-0.968875
ZNF687	0.246125
SDC2	-2.6664
COX7A2	-0.7395
LAMB4	0.5795
FAM24A	0.118
LRRTM3	-1.80183333333333
GPHB5	0.9985
OR4C13	0.135
EIF3EIP	0.826642857142857
HABP4	0.379
TMEM125	3.7275
CNTN2	0.951625
ASNSD1	0.35225
FUT4	-1.119375
ACF	-3.33675
LOC158381	1.367
CDH8	-0.277
AGPS	-1.1795
C4orf18	-1.065625
PECI	-1.76775
UNG	0.803
GSTP1	0.07775
DCUN1D5	-0.350333333333333
DKFZP564J0863	-0.7865
SLC9A3R1	-0.68
BCDO2	-0.41225
CHMP7	-1.06925
REM2	-0.0195
DNHD1	-0.4005
FKBP4	-1.03425
ZNF350	1.71
MGC11102	-0.118625
BST1	2.18375
KISS1R	1.951
NCR2	0.8135
DEFB125	-0.3725
UBE2W	0.923375
KRT15	3.462625
C10orf99	0.489
SCN11A	0.5415
GFI1	-2.4815
RDHE2	0.822666666666667
FHL1	-2.48783333333333
OSGEP	-0.296666666666667
GATA1	-3.11333333333333
SMC6	-0.3215
TTTY14	-0.89125
LPIN3	0.68175
RPL4	-0.1225
RBPMS	-0.3313
PRPF3	-0.7875
EMR1	-2.28
SPATA19	0.272
XCR1	0.2585
IRX3	2.9215
RBM6	-1.3335
KLF4	-2.4955
UNC5CL	0.618
SEBOX	0.441
BTK	-1.38975
KRCC1	2.664
C6orf27	0.719
SYTL5	-0.973
PRND	1.874
LOC653319	-0.8665
PIGL	-2.0115
HUS1	0.330666666666667
SFRS6	-0.0173333333333333
C17orf77	0.563
UIMC1	-0.900833333333333
FXYD2	-1.9015
LOC283152	-0.461
ZNF667	1.501
ZCCHC12	-0.67425
TFEC	1.577
ATP7B	-0.540333333333333
POLD2	-0.505166666666667
RG9MTD1	0.54375
ACOT2	-1.70316666666667
HIST1H4I	-1.5425
PPARGC1A	-1.9071
ETFA	-0.4839
POLRMT	-0.891
ZNF146	0.800125
MIA2	-2.6145
KLHL6	-2.20783333333333
HOXB5	-1.417875
NENF	0.970333333333333
CUGBP1	0.3515
PRSS22	1.10266666666667
CASC4	0.0191
CUL4B	0.4528
CENPJ	-1.9594
PITX1	-2.02616666666667
FLJ31033	-1.3628
CELSR3	-1.387
ZNF568	0.27175
ITSN1	-0.936
EHBP1L1	-0.992666666666667
C19orf2	0.16825
DCTN1	-0.1505
LIN28B	-4.32016666666667
TNKS2	0.27375
C1QBP	-0.3015
CADPS2	-1.786
SRMS	0.99525
GJA9	0.192166666666667
MGC24975	-0.553
TRIM45	1.04666666666667
TSP50	1.54475
TCP1	-1.50475
TMED7	-0.5429
CMA1	-0.1045
CENPL	-0.6235
PTCRA	0.1
FST	-4.15275
VWCE	-3.66625
PAWR	-0.926
ABCC12	1.1595
LDLR	-2.2154
ASTN2	-0.2343
LOC441212	0.637125
GPATCH8	-0.3155
TANC2	-1.92175
KIF4A	-1.804
C18orf18	-0.31425
PGM1	-0.976
KIAA0258	1.288
CPD	-0.5605
SNCAIP	-3.116
DCT	-3.64433333333333
HLA-DOA	2.38795454545455
OR11L1	0.682
UPK1B	2.97666666666667
DNAJB4	0.027125
UGT1A8	-0.2085
HIST1H4L	-2.0725
PECR	-1.15116666666667
HSPA2	0.8605
WFIKKN1	-2.032
SERP1	1.39725
SYDE2	0.48575
TACR2	1.1435
NUP85	-0.6035
CD177	-1.061
LGR5	-3.17816666666667
PIGG	-0.06975
PTHR1	-2.35383333333333
RAB5A	0.5316
FLJ13224	0.413
USP9Y	-1.90216666666667
C7orf53	-0.4525
LRP1B	-0.9445
XAF1	-0.2587
ABCG8	-1.6405
ANKDD1A	0.363833333333333
DAND5	-1.48
SPAG6	-0.629
LINCR	0.634
ZDHHC22	-0.997125
CCDC60	1.382
THOC7	-1.49416666666667
TCTA	0.2028
OR8K3	0.827
NY-REN-7	-1.221
B2M	1.25966666666667
C6orf141	-2.96025
LPPR4	0.96375
SQLE	0.178
SEPHS1	0.71025
BTBD14B	0.796642857142857
PLRG1	-0.89525
SPG7	-0.3794375
ZNF614	0.585
PARD6G	1.7515
INPP5B	0.923
GRPEL2	-0.417
PPID	-0.3833
TRIM56	-0.6335
UBE2J1	-0.2965
IL20RA	2.5555
LOC387856	-0.39825
C1orf107	1.27816666666667
UTS2R	1.613
C19orf22	-1.04825
SAFB2	-0.64075
KIAA0652	-0.43075
KLRG1	-1.24266666666667
MS4A8B	-0.464
FRAG1	0.42475
KIAA1546	0.70525
E2F4	-0.7634
CLEC4M	0.215833333333333
BTBD14A	-1.47175
KIAA0999	0.082
GYPA	-4.42666666666667
TAC1	-1.33588888888889
TRAIP	-1.84316666666667
KIAA0232	0.00480000000000004
ERCC8	-1.14325
GPX4	-0.63325
KIAA0368	0.1545
GPR157	-0.7865
CTAGE4	-0.9805
C9orf30	-0.831666666666667
OR52A1	1.4055
HSP90B3P	0.409
ALG9	-1.1246
BTBD10	-0.688
SDK2	1.579
BAIAP3	-1.355
RABGGTB	-0.124875
ANKRD40	-0.9345
KRT74	0.8225
CALCOCO2	-0.950857142857143
SNCA	-4.05425
TMSL8	0.89375
C2orf53	0.666
ESRRB	-0.586
ARHGAP26	-2.65675
TDRD9	-2.88925
HRAS	-1.15216666666667
KLRC4	-1.1735
JAGN1	0.271
BSDC1	1.463
RNF43	0.1959
NDUFAF1	-0.68175
PHF12	0.16425
OR1L3	0.69825
FOLR2	1.06975
LYZL6	0.396
tcag7.1260	-0.8475
WSB1	-2.15116666666667
PROS1	0.5234
OSTN	0.8745
PSMB8	-0.1385
SOCS4	-0.248375
DDIT4L	-0.43025
MAS1	-0.0595
MGC34796	0.67675
CSHL1	0.501666666666667
TBCCD1	0.281666666666667
ZBTB7C	0.4245
AP2S1	-0.498
P15RS	0.5058
VAT1	-1.2549
SHANK3	1.48666666666667
TUFM	-0.401833333333333
THEG	2.90875
KRT34	-2.07275
SGSM3	0.54625
TOMM22	-0.15175
SOCS3	0.807333333333333
CPO	0.869
POP4	-0.106
BHLHB3	-2.0985
MALL	2.161
OR1B1	0.552
PARK2	0.348666666666667
GPR124	-0.18975
LCE1E	0.1625
RUVBL2	-0.8155
CGRRF1	-1.2004
ACPL2	1.3345
WNT10B	-1.613375
BAIAP2L2	-0.459125
ISCA1	0.775
C1orf125	0.19925
RPAP1	-0.63525
RAI16	-0.0626666666666667
RPL27	0.19375
NLRP9	0.289
EPN1	0.1335
LOC388610	0.855875
SLC35A1	1.1095
GAL	-3.3205
SLC14A2	0.41175
RDH11	-1.01333333333333
FAM138F	0.2755
AUH	-0.56325
FLJ40243	0.28025
C14orf129	0.319166666666667
MBD2	-1.13266666666667
ABHD14B	-1.150375
PIGT	0.658375
ALS2CR4	1.310875
ALAS1	-0.3767
FOXO1	-1.44816666666667
CRLF3	-0.386875
C20orf107	-0.089
FARS2	-0.45825
CCDC28A	0.77225
NPHP3	-0.79175
OR13F1	0.8955
TSEN54	0.156
DEFB106B	0.3021
OR8B4	1.187
STH	-1.59175
ZC3H14	-0.0505
CBX2	0.093
TMEM49	-2.4385
C6orf21	0.3865
FLJ20920	-0.966875
CRTAP	-1.21164285714286
DDX50	0.07475
STYXL1	-0.48675
BLVRB	-1.6765
LOC147650	0.266333333333333
MMP24	-0.18025
GRID1	0.888166666666667
BANF1	-1.003
CTAGEP	-1.2615
HMBS	-2.6055
SLC25A24	1.02566666666667
C14orf50	0.216
MRO	-0.386
SLC25A15	-0.254
FAM84B	-0.3555
TDP1	-0.558
C16orf78	0.189
C11orf57	-0.334875
RFK	-0.659
ZFYVE9	0.56825
STCH	-1.0542
WIBG	-1.08875
LOC283871	-1.49233333333333
GBA2	-0.2092
NDUFB3	-0.1505
HSD17B13	-0.98075
GRIN3A	1.29883333333333
FMNL1	-1.9395
SEPT7	-0.5386
GNLY	2.532
GRAMD1C	2.10433333333333
ZNF165	0.63925
USP38	0.92775
FAM83A	-2.56916666666667
C14orf24	0.309
ARMCX3	1.443
ARHGDIB	-0.909833333333333
AK1	-0.5955
KIAA1045	0.0705
DNAJB13	0.776333333333333
NEU2	0.5865
HIST1H4B	-1.53666666666667
FAM20B	-0.4404
HES2	-0.5785
FAM73B	-0.328
LOC388381	0.161
INTS7	-0.645363636363636
AMPH	-0.25275
ZNF775	0.75625
UCKL1	0.0846666666666667
C10orf97	-0.3445
C1orf161	-0.3205
ALDH1L1	-0.539
FLJ39378	-0.171375
SLC23A1	-2.0555
RBM4B	-0.217
THAP4	0.349333333333333
OGFRL1	2.54275
KIAA0831	-0.52075
PPP1R15A	-0.0886666666666667
C1orf96	0.0533571428571429
C12orf11	-0.31675
BMF	1.422125
MAN1A1	-1.388875
KIAA1600	0.964
NLGN4X	-2.76675
ALOX12	-1.402
RB1CC1	0.7575
NEIL2	0.6402
EIF4E	0.378
ABHD5	0.178
EXOC4	-0.1215
CIP29	-0.223666666666667
BATF2	1.8245
SLC29A4	-0.503625
HTR4	0.391
EMB	-2
TRAF6	-0.46725
LMNB1	-3.3605
FAM19A5	0.139875
SHE	0.22075
PIK3C2B	0.65425
C15orf15	-0.6538
USP15	-0.8265
TCEAL2	4.75025
C5orf39	0.243166666666667
PTGER2	-2.70575
SLC31A1	-0.8381875
IFT172	1.5755
ADAM29	0.181
GFOD1	1.462
ST7L	0.807666666666667
C15orf26	-3.2405
PKN3	-1.17175
CNTD1	1.5835
COMMD1	0.34925
NTRK2	1.19775
FOXN3	0.447375
MFGE8	1.5721
PFKFB2	0.731333333333333
TAS2R4	-0.017
ENTHD1	-0.146666666666667
PRMT5	-1.66675
MGC16384	-1.358125
LOC442229	-0.32925
TSKU	-2.226625
KRTCAP3	3.717375
PDLIM1	-0.4222
KCNS2	0.0875
RNF126	-0.3235
CEP63	-1.039625
CLIC4	0.666125
hCG_1990170	-1.7775
ACR	2.6389
KLK7	5.864
ALOX5AP	0.891125
RIPK3	0.865
TAS2R9	1.1375
C19orf18	2.806
BIRC6	0.426428571428571
ZNF16	1.9065
RFT1	-1.13075
SLC8A2	-0.33125
TACC1	-1.6175
ITGAD	0.636
SAMHD1	-0.53675
SH3PXD2B	0.3103
EPC2	1.83875
C20orf85	0.575
ATP13A2	0.445666666666667
KRT4	1.05075
CAPNS1	-1.19025
MDM2	-0.50775
PCDH20	0.35125
KCNK9	1.1095
OR2C1	-0.0255
KLHDC3	-0.0961666666666667
IPPK	1.0215
EFHD2	-1.781875
GALR3	1.78175
NBEA	-0.334
ABCA6	0.7275
CLDN3	0.5105
AKT2	-0.5125
EGFR	0.201
RBM16	-0.25025
ZDHHC3	-0.1824
SLC25A4	0.366
CYB5B	-0.6525
CPXM1	-2.1675
NDRG1	1.395
FLJ43826	0.279
OR5L2	0.1076
FARP2	0.6981
MRPL46	0.190416666666667
LDHAL6B	0.791833333333333
MAPKAPK3	-0.701666666666667
NCAM2	-4.4575
PRKD2	-0.0301666666666667
ZFP36L1	1.2937
CYSLTR1	-2.222
OR4C3	0.2725
HIST1H2AJ	0.568
CCNB2	-1.84588888888889
ZNF10	1.582625
TMEM175	1.1465
FAM134A	0.0136666666666667
TIGD4	0.4905
PCNP	0.42325
MGC39715	0.0855
LQK1	-1.98175
CREB1	-0.0182
TMPRSS3	2.097
C4orf32	-1.0795
LAT	-1.93133333333333
KCNA3	-1.708
SKIV2L2	-1.26525
ROPN1B	4.93975
tcag7.23	1.0845
CDT1	-1.716125
ZHX2	1.138375
CD28	-3.45825
ZNF624	0.28675
SEPT2	0.349666666666667
SOHLH2	0.706625
MCOLN3	2.706625
UNQ1945	1.04
MASP2	-1.5805
ZNRF3	-0.00910000000000002
GPATCH3	0.017
AGL	1.403125
QRICH2	1.376
PSD4	0.256166666666667
CCNB1IP1	0.019
ENPP7	-0.2855
OBFC1	0.25975
KCNG3	-0.39775
C14orf79	0.48075
ENPEP	-0.237666666666667
SCT	0.6795
SKI	0.438875
SEC61G	-0.14925
CAPN11	-0.97
ATXN7L3	-0.71925
DBNDD1	-0.347833333333333
FAIM	0.83375
ANKRD36	-0.6615
GABRP	5.12516666666667
TACSTD2	1.21016666666667
EIF3J	-0.6435
PPP2R2A	-1.1795
TEKT4	-1.35516666666667
PVALB	-3.24116666666667
F10	-2.60316666666667
FAM134C	0.3091
COMP	4.101875
EFCBP1	-4.567875
SCLT1	-1.075625
TAL1	-1.577
ACSL1	1.055
ABCC5	1.042
ABL1	-0.8215
RBBP7	0.634166666666667
PTPRG	-3.18925
NCOR1	-1.0609
SPINK4	-2.2415
TXNRD1	-0.528
TNRC15	-0.996875
C9orf138	-0.102875
UBE2H	0.24
BRDT	1.116
C8orf31	0.3095
CCNE2	-1.71681818181818
SLC6A8	-1.0895
CALCR	-4.52575
PPP1CB	2.26016666666667
ABHD8	0.0555
ARF5	1.033
SLC24A4	0.49525
CCT3	0.1465
ZNF121	0.43
SLC3A2	-1.7538
OR13A1	0.5735
SLC5A10	0.63775
RAD50	-1.04725
IER5	0.519875
MTHFD1L	-0.95025
MBTPS2	0.4605
MVK	-0.86625
NCL	-0.1651
PSMD10	0.303
MOBP	0.505125
FLJ32894	0.705
HRH1	-2.21066666666667
C5orf30	-0.26975
NUDT16L1	-0.2183
RASGRP3	2.78133333333333
PRKRIP1	-0.5545
CCDC75	-0.613
LOC253970	0.3525
KIAA1239	-0.45425
MED21	-0.52125
SYT11	-0.00791666666666666
NTSR2	-0.166
EGFL11	0.0595
CXorf59	-0.0395
OR2A25	0.55075
SPTBN2	0.86775
LRMP	-2.421
RNF111	-0.68575
PTH	0.1775
LOC619208	1.503
KIAA0895	2.102
RANBP5	-0.11525
P2RY10	-0.5575
NME5	2.73983333333333
DDX21	-0.0345
LRSAM1	-0.205
HDAC11	-0.383333333333333
VMO1	1.00875
NOLA2	-0.867333333333333
ADAR	0.287583333333333
MTO1	-1.1635
SF4	0.423666666666667
P2RX1	-0.0865
HBM	0.59725
EN2	1.7955
C14orf172	0.48975
TM9SF2	0.7095
INHBE	-0.807666666666667
TCTE3	0.966166666666667
TOX2	-3.3755
CTAGE3	-1.676
HBB	2.4625
MED15	-0.899833333333333
CASR	0.545
C6orf66	0.1675
MTPN	-0.82325
UNC50	0.4465
C21orf33	0.186
IRF2	1.04025
PGR	-3.449
GPR84	1.24375
CROCCL1	-0.5585
SRPX	-3.22875
BRE	-0.264
FGF10	0.04425
SDC3	-1.05766666666667
ZRSR1	0.154833333333333
DKFZP434P211	-0.161125
SOX6	0.812
RPUSD2	0.02175
C14orf173	-0.413166666666667
MAPK11	-0.386
TBC1D22A	-0.18
FAM123A	-1.2685
COL4A6	-4.39816666666667
TOMM70A	0.04425
NAB1	1.083125
MGC16385	0.558125
TSPAN18	-2.10183333333333
MED31	-0.9865
PLG	-0.5975
CAPSL	1.08
ZNF532	1.8052
ASB14	0.42375
CA8	-4.1625
NUDT16P	1.62616666666667
SLFN11	-3.3735
LRRIQ2	-0.599875
NOL7	-0.2855
BRMS1L	-0.731
JARID1A	0.745833333333333
PANK2	-1.42
ICAM3	0.7075
MDS1	-0.916
TAF8	-0.47925
RNF139	0.5245
ZNF594	0.0405000000000001
ADAM8	0.201625
SFTPC	0.11075
MAN2B2	-0.11325
RGS12	-0.1413125
EIF1AY	-4.55658333333333
LRRIQ1	0.214833333333333
GPR150	1.628
CCDC21	-0.790666666666667
PRRG3	0.048
SAA4	-1.9305
RAPGEF5	1.533
ZCCHC2	0.564166666666667
MGC39372	-0.66
PPP4R2	-0.559166666666667
CDCA2	-2.02116666666667
OR4D5	0.853166666666667
PTGFRN	0.873
SIGLEC5	0.5695
C19orf61	-0.174166666666667
NMUR2	0.8315
KIAA1586	-1.5685
DAGLA	-1.6665
CHCHD6	0.2665
GPR32	1.395
NEUROD6	0.443
SLC2A4RG	-0.423125
CA5B	0.79075
FBXL3	1.12175
MPHOSPH9	-2.04475
HMG2L1	0.07
HCN4	1.0815
CEACAM19	1.88525
SH2D4B	1.70166666666667
HFE2	-0.262
TGM4	0.0105
LYPD2	0.42175
TBC1D15	0.53775
MRPS21	0.1845
NONO	-0.6042
CLEC5A	0.888875
ITCH	-0.3356
MGAT3	-0.632833333333333
MBP	0.449875
RPP25	-0.30725
SOSTDC1	2.5785
HRC	-2.1035
TRIM48	0.5375
TMEM133	1.035
ECEL1P2	-1.65375
HOXC11	0.1185
DOK5	-1.48025
HELZ	-0.345833333333333
LOC348180	-0.26175
MGC33894	-0.0915
ADRB3	0.1735
DMD	2.04658333333333
PTRH2	-0.93
MPEG1	2.43933333333333
NDUFA12	-0.327833333333333
KRTAP2-4	0.26675
STAMBPL1	-1.7925
ADCY2	1.38166666666667
UNQ6125	0.5755
KLHL20	-0.448333333333333
SRM	-0.8875
OTC	0.3145
TMIE	-0.457666666666667
SNX8	-0.02075
LIPK	0.392
CHURC1	-2.216
KLC2	0.502166666666667
HDAC1	-0.5925
FAM128A	0.574166666666667
FNDC3B	-0.0052
MTCP1	0.2075
WFDC10B	0.1264
PCDHGB3	0.476
ATRNL1	-3.3115
CAV2	-1.924
MED26	0.691
DUS1L	0.51425
CHRM3	-1.116
NEK9	-0.7605
WARS2	1.57275
TBX22	-1.7115
TOMM40	-0.9185
RP6-213H19.1	1.07183333333333
TUBGCP5	-0.11625
IGSF6	3.51675
TPPP	-0.0113333333333333
UNQ6190	0.7455
GSTM5	-0.794
BTD	-0.168666666666667
PDCD1LG2	-0.00633333333333334
SNRPB2	-0.242833333333333
ERICH1	-0.70975
APOA4	-1.210625
HOXA11	-2.6715
NARG1	0.7555
MKX	-1.12825
RAB28	-0.4365
PKP3	0.53375
SH3GL2	-2.00775
CTSO	1.97525
RPN2	0.9818125
IL28RA	-1.2245
SFMBT1	0.5335
WDR57	0.497
FER1L3	-0.0263333333333334
HSF5	0.384
TTC9B	0.8435
C4BPA	-3.07466666666667
ALB	-3.7145
SORBS3	-0.053125
UPF2	1.0625
JPH1	0.884
AGBL2	-2.79275
DOPEY1	2.3145
TERF1	-0.200416666666667
KIF22	-0.625666666666667
NINJ1	-0.1915
SEC61A2	0.7155
HIST1H1D	-2.2145
SFXN4	-0.4755
UCP3	1.0356
ZNF703	0.674666666666667
MYL6B	-0.4615
TREM1	1.09775
OR52E6	0.333
CKMT2	3.08375
HLA-C	2.090125
SLC13A3	0.110333333333333
TIMP4	-1.91775
SLIT2	1.82625
RSF1	0.287111111111111
LONRF1	-1.56185714285714
MON1A	-0.354666666666667
CACNG6	-0.0650000000000001
DPPA4	-5.09716666666667
ZSWIM3	0.5995
ZNF804A	-0.1695
CCIN	2.785
SLC25A31	0.6865
KCNMB4	1.432
RABL5	-0.00100000000000001
GALNS	-0.2007
STX6	0.400625
HIST1H1C	-4.38383333333333
CIDEB	-0.08825
CASP4	-0.396833333333333
PDK3	-1.3773
KCNJ11	0.576
TPR	-0.632875
ZSCAN20	2.0065
MTX2	0.1905
HIST1H2BH	-0.40375
LOC283767	0.42225
LYRM7	-0.991611111111111
BRD3	-0.348666666666667
HIST1H2BO	-1.077
MAGEB10	1.7555
SLC45A1	0.8215
SERPINA3	0.2974
KIAA0143	-0.0445
KCNJ16	-0.646333333333333
KRT79	-0.07175
FABP2	-0.87125
NUT	1.0855
ZNF57	0.02475
FBXL4	0.81175
CLEC9A	0.055
UGT8	3.93416666666667
BMP2K	-1.25475
MAPK4	-2.6705
SLC25A23	-0.0583
HINT1	-0.5655
KRTAP13-1	0.3665
SFXN5	0.317
CHCHD2	-0.0719166666666666
FAM3D	3.7175
NDP	-3.35975
RHOBTB1	-0.789166666666667
SLC4A4	-1.995375
RPL38	1.3185
HTF9C	0.083
AP2A2	-0.20275
ZBTB46	-0.6425
MAP7D1	0.1405
AOX1	-2.062
CYR61	1.46533333333333
DTNA	-1.43614285714286
JRKL	0.37575
TMOD3	-2.03675
EEA1	-1.1427
ADCK5	0.4715
IL1R1	-0.279166666666667
KLK3	0.695571428571429
HRSP12	0.89175
KTN1	-0.87625
LOH11CR2A	-0.103
RELL2	-0.33525
MAB21L1	0.8125
C20orf59	-0.0268333333333333
PHKB	0.1945
ADAM2	-3.4295
TBC1D8B	2.00466666666667
FAM13A1	0.3309375
LAPTM4B	-0.38025
LCN8	0.274
TMEM147	0.986
SYT4	-0.0286666666666667
XPO7	-0.64
C9orf62	1.95225
GPR75	0.3035
TRIM5	-1.3815
APOC1	-2.36483333333333
RNASE4	-0.7675
PARD6B	-1.957125
ARID1A	0.199166666666667
TPD52L3	2.3737
RRAGB	-0.275666666666667
RCN2	1.4045
HIST2H2BE	0.034625
STARD7	-0.156
SHMT2	-1.37775
KIAA1751	0.139333333333333
MLYCD	0.019375
LOC162632	-1.8845
UQCRH	-0.1125
RP11-217H1.1	0.5219375
SDHA	-1.92333333333333
NCLN	-0.4937
ZNF17	1.12416666666667
RCBTB2	-2.515
VEGFB	-0.8044
RP4-747L4.3	3.67125
COLQ	0.4814
MPN2	-0.997333333333333
DRG2	-1.8915
KLRB1	4.1275
ALPK2	-3.766
DNASE2B	0.38975
FLJ23834	-0.420166666666667
AXUD1	0.135166666666667
SAFB	0.0673
NSUN4	-0.24375
RFX2	0.923166666666667
MAPK8IP1	-0.234333333333333
FANCD2	0.757642857142857
ANKZF1	-1.0065
C19orf50	-0.6065
DUSP8	1.140375
SENP5	0.183
NFKBIL2	0.028
LBR	-0.459125
IGFL1	0.3925
LZTS2	0.433125
IL2RG	-1.479
CCDC51	-0.71175
KLF3	-0.165875
ANKRD37	-1.61
KCTD14	1.2745
FZR1	-0.454416666666667
SLC44A4	2.8009
ESPL1	-0.58975
GMPR2	-1.5362
TBC1D19	-0.329166666666667
ERGIC1	-0.768518518518518
ERBB4	-1.4516
TSPAN32	0.305916666666667
MAP4	-1.107375
GPHN	-1.665
SLC6A2	-0.164375
HIVEP1	0.86375
DFFB	-0.7136
EIF4EBP2	0.793375
DMRT1	1.207
HSPB6	-0.2355
IER2	1.73683333333333
AIFM1	-0.8495
WWC2	-2.00566666666667
MRPL4	-0.594
FLJ21062	-0.158166666666667
EPB41L4A	-1.09158333333333
SH2D6	0.07275
TAF4B	0.324
GAL3ST3	0.221
MALT1	-0.383833333333333
RTDR1	2.25575
ARVCF	0.85575
MEX3B	-0.542333333333333
FBXO16	0.59025
KIF7	0.32
C1QC	3.43933333333333
ZNF783	0.669333333333333
ZNF85	-0.543
MMP13	-1.6365
KIAA0329	1.546875
RTP3	-1.07
ZBED3	0.1595
CLGN	-4.51475
SLC25A37	-0.679458333333333
hCG_18290	0.75925
OR5AS1	0.872
SMARCC2	0.197666666666667
FAM109A	-0.0796666666666667
CCDC12	-0.98075
USF2	0.6304
DEPDC7	-1.5925
C20orf24	-1.27166666666667
JMJD3	-0.2825
DSP	0.635642857142857
SLIC1	0.41425
FAM20A	-0.521125
IRF2BP2	0.876
ZNF230	0.824
MSN	-1.541
SLC9A5	-1.035
