TF	-2.4172
CLCN4	-0.039
CXorf56	0.46575
C11orf72	0.3775
ELAC2	-0.5485
NPR1	0.26975
ASS1	-0.837
USP42	-0.212625
POLR2J	-0.899
SEC23IP	0.0638333333333333
UQCRC1	-0.25875
LOC729603	-0.62875
C1orf71	-1.179375
POLG	-3.1595
ADAM23	-3.4335
TFR2	-1.64325
RICTOR	-0.0301
MGC39606	2.135
C19orf55	-0.050125
SNAPC1	-1.0465
GNA11	0.836875
CCDC52	-0.599666666666667
FSIP1	1.2805
UPF3A	-0.08125
IGSF11	-2.3345
LAGE3	-1.01875
CHST6	-3.5905
UNC13B	-0.050125
TTLL4	-0.7405
ZNF687	-0.707625
SDC2	0.0649
COX7A2	-0.95125
LAMB4	-0.4575
FAM24A	0.524
LRRTM3	-1.42883333333333
GPHB5	0.8205
OR4C13	-0.006
EIF3EIP	1.24742857142857
HABP4	0.103
TMEM125	3.1375
CNTN2	0.4005
ASNSD1	-0.0385
FUT4	-0.28475
ACF	-3.85125
LOC158381	0.312
CDH8	0.51875
AGPS	-1.34883333333333
C4orf18	3.965375
PECI	0.22725
UNG	-0.8215
GSTP1	-0.119875
DCUN1D5	-1.64233333333333
DKFZP564J0863	-1.60475
SLC9A3R1	-0.22475
BCDO2	0.558
CHMP7	-0.174625
REM2	-0.7715
DNHD1	-0.321125
FKBP4	-0.7705
ZNF350	1.922
MGC11102	-0.844
BST1	1.30675
KISS1R	0.757
NCR2	0.4855
DEFB125	1.0385
UBE2W	0.3575
KRT15	4.5585
C10orf99	0.2825
SCN11A	0.243625
GFI1	-1.40175
RDHE2	2.533
FHL1	-0.0268333333333333
OSGEP	-0.132
GATA1	-3.5415
SMC6	-1.76625
TTTY14	-1.1805
LPIN3	0.01675
RPL4	0.8495
RBPMS	0.8984
PRPF3	-0.632333333333333
EMR1	-2.1975
SPATA19	0.144
XCR1	0.58
IRX3	2.0275
RBM6	0.268
KLF4	-0.2099
UNC5CL	0.36675
SEBOX	-0.961
BTK	-1.27875
KRCC1	1.61075
C6orf27	0.788
SYTL5	-1.477
PRND	3.005
LOC653319	-0.6545
PIGL	-0.978125
HUS1	-0.951333333333333
SFRS6	0.0568333333333333
C17orf77	-0.483
UIMC1	-0.2175
FXYD2	-1.6612
LOC283152	-0.1
ZNF667	0.97225
ZCCHC12	-0.1885
TFEC	1.9124
ATP7B	-0.549666666666667
POLD2	-1.25166666666667
RG9MTD1	-0.1925
ACOT2	0.306666666666667
HIST1H4I	-1.89625
PPARGC1A	-0.0446
ETFA	-1.3959
POLRMT	-0.34225
ZNF146	-0.091875
MIA2	-2.105
KLHL6	-0.802833333333333
HOXB5	-0.98325
NENF	0.568833333333333
CUGBP1	-0.583
PRSS22	1.10133333333333
CASC4	1.1681
CUL4B	0.5202
CENPJ	-1.8015
PITX1	-2.32583333333333
FLJ31033	0.00449999999999999
CELSR3	-2.287
ZNF568	1.42025
ITSN1	-0.787666666666667
EHBP1L1	-0.566666666666667
C19orf2	-0.6785
DCTN1	-0.16925
LIN28B	-5.7895
TNKS2	0.61425
C1QBP	-0.603125
CADPS2	1.20025
SRMS	-0.154
GJA9	-0.0386666666666667
MGC24975	-0.425666666666667
TRIM45	-0.291166666666667
TSP50	2.199
TCP1	-0.9835
TMED7	-0.0371
CMA1	1.751
CENPL	-2.8325
PTCRA	-0.3155
FST	-3.159
VWCE	-2.5285
PAWR	-0.3075
ABCC12	1.10366666666667
LDLR	-0.9105
ASTN2	0.5945
LOC441212	-0.653125
GPATCH8	-0.158
TANC2	-1.10658333333333
KIF4A	-3.856
C18orf18	0.33675
PGM1	-0.609
KIAA0258	0.2025
CPD	0.14325
SNCAIP	-0.398
DCT	-4.52883333333333
HLA-DOA	2.39463636363636
OR11L1	0.5475
UPK1B	-0.791
DNAJB4	0.123625
UGT1A8	-0.6015
HIST1H4L	-1.373
PECR	-1.20533333333333
HSPA2	0.97
WFIKKN1	-1.6385
SERP1	0.819875
SYDE2	0.16825
TACR2	1.106
NUP85	-0.973
CD177	-0.602666666666667
LGR5	-3.2375
PIGG	-0.290666666666667
PTHR1	-0.543833333333333
RAB5A	0.2573
FLJ13224	-0.545
USP9Y	-2.5952
C7orf53	-0.584
LRP1B	0.6485
XAF1	0.8587
ABCG8	-0.268
ANKDD1A	0.467
DAND5	-1.673
SPAG6	1.81366666666667
LINCR	3.52975
ZDHHC22	-1.120625
CCDC60	0.759
THOC7	-1.25016666666667
TCTA	0.7314
OR8K3	-0.203
NY-REN-7	-0.326
B2M	1.07033333333333
C6orf141	-1.66
LPPR4	2.81125
SQLE	-1.951375
SEPHS1	-0.73025
BTBD14B	0.127428571428571
PLRG1	0.082
SPG7	-0.2280625
ZNF614	-0.475166666666667
PARD6G	1.77066666666667
INPP5B	-1.0666
GRPEL2	-0.7695
PPID	-0.5236
TRIM56	0.29875
UBE2J1	-0.134875
IL20RA	6.0905
LOC387856	-0.21225
C1orf107	0.465666666666667
UTS2R	0.83525
C19orf22	-0.81625
SAFB2	-0.27525
KIAA0652	-0.224375
KLRG1	-1.32816666666667
MS4A8B	0.160666666666667
FRAG1	0.3825
KIAA1546	1.398
E2F4	-1.1455
CLEC4M	0.694166666666667
BTBD14A	-2.309
KIAA0999	0.8777
GYPA	-4.67166666666667
TAC1	3.3845
TRAIP	-1.72983333333333
KIAA0232	0.6129
ERCC8	-1.62625
GPX4	0.231375
KIAA0368	0.46925
GPR157	-0.057
CTAGE4	-0.629
C9orf30	-1.58566666666667
OR52A1	-0.199
HSP90B3P	-0.2305
ALG9	-0.5083
BTBD10	0.149
SDK2	0.36825
BAIAP3	0.18575
RABGGTB	-0.773875
ANKRD40	-0.700333333333333
KRT74	-0.5975
CALCOCO2	0.259285714285714
SNCA	-2.18275
TMSL8	-2.826375
C2orf53	0.173
ESRRB	-0.678
ARHGAP26	-0.33975
TDRD9	-1.77125
HRAS	0.035
KLRC4	-1.7345
JAGN1	-0.206166666666667
BSDC1	0.71875
RNF43	-0.0299
NDUFAF1	-0.06275
PHF12	-0.11125
OR1L3	0.01975
FOLR2	2.7535
LYZL6	0.319
tcag7.1260	-0.182
WSB1	-0.424
PROS1	1.1625
OSTN	0.1435
PSMB8	0.532
SOCS4	-0.54225
DDIT4L	2.727
MAS1	-0.3715
MGC34796	0.229
CSHL1	0.640666666666667
TBCCD1	-0.145666666666667
ZBTB7C	-0.0255
AP2S1	-0.78425
P15RS	-0.7181
VAT1	-0.7072
SHANK3	1.02266666666667
TUFM	-0.4635
THEG	1.55025
KRT34	-2.52125
SGSM3	0.584875
TOMM22	-0.535875
SOCS3	-0.237833333333333
CPO	0.643
POP4	-0.376
BHLHB3	2.82475
MALL	2.131
OR1B1	-0.106
PARK2	0.753666666666667
GPR124	2.102375
LCE1E	-0.62
RUVBL2	-0.82875
CGRRF1	0.4671
ACPL2	0.315
WNT10B	-0.903875
BAIAP2L2	-1.988125
ISCA1	0.676
C1orf125	-0.14675
RPAP1	-0.67775
RAI16	1.05733333333333
RPL27	0.470875
NLRP9	-0.7
EPN1	-0.4215
LOC388610	-0.022625
SLC35A1	1.0816
GAL	-4.077
SLC14A2	0.033
RDH11	-0.783333333333333
FAM138F	-0.1465
AUH	0.78975
FLJ40243	0.63275
C14orf129	-0.152833333333333
MBD2	-1.07033333333333
ABHD14B	0.546
PIGT	-0.68675
ALS2CR4	0.736375
ALAS1	-0.5117
FOXO1	1.7535
CRLF3	-0.3165
C20orf107	-0.192
FARS2	0.3445
CCDC28A	1.309
NPHP3	-0.14125
OR13F1	-0.0625
TSEN54	-0.9725
DEFB106B	-0.4614
OR8B4	0.155
STH	1.319
ZC3H14	-0.3955
CBX2	0.668
TMEM49	-2.02675
C6orf21	-0.074
FLJ20920	0.662875
CRTAP	0.337571428571429
DDX50	0.2445
STYXL1	-0.45875
BLVRB	-0.0473333333333333
LOC147650	0.525166666666667
MMP24	0.3535
GRID1	2.62733333333333
BANF1	-0.7945
CTAGEP	-0.38
HMBS	-2.225
SLC25A24	-0.266
C14orf50	1.052
MRO	-0.344666666666667
SLC25A15	-1.05225
FAM84B	0.8561
TDP1	-1.7095
C16orf78	0.737
C11orf57	0.55925
RFK	-1.085625
ZFYVE9	-0.26675
STCH	-1.1483
WIBG	-0.164
LOC283871	-1.23683333333333
GBA2	-0.4078
NDUFB3	-0.62775
HSD17B13	-0.64325
GRIN3A	1.303
FMNL1	-1.61933333333333
SEPT7	-0.3905
GNLY	3.469
GRAMD1C	2.5055
ZNF165	-0.249
USP38	-0.27275
FAM83A	-4.2535
C14orf24	0.18275
ARMCX3	1.107875
ARHGDIB	0.264666666666667
AK1	-0.255875
KIAA1045	1.25675
DNAJB13	-0.8285
NEU2	-0.4605
HIST1H4B	-1.817
FAM20B	-0.9862
HES2	1.14128571428571
FAM73B	-0.3533
LOC388381	0.06525
INTS7	-1.62154545454545
AMPH	0.63875
ZNF775	0.188625
UCKL1	-0.291
C10orf97	0.295
C1orf161	-0.476
ALDH1L1	1.62925
FLJ39378	-0.21025
SLC23A1	-4.1085
RBM4B	0.39225
THAP4	-0.165166666666667
OGFRL1	1.19825
KIAA0831	0.5495
PPP1R15A	-0.376333333333333
C1orf96	-0.677785714285714
C12orf11	-2.13175
BMF	0.51475
MAN1A1	-1.14025
KIAA1600	0.7735
NLGN4X	1.4545
ALOX12	-1.3735
RB1CC1	0.1928
NEIL2	0.7089
EIF4E	-0.231
ABHD5	-0.40775
EXOC4	-0.068
CIP29	-0.5395
BATF2	0.47325
SLC29A4	-0.981625
HTR4	0.316
EMB	-0.78225
TRAF6	0.75575
LMNB1	-4.64275
FAM19A5	-1.2375
SHE	2.54925
PIK3C2B	1.21525
C15orf15	0.2892
USP15	0.1509
TCEAL2	3.343
C5orf39	0.101166666666667
PTGER2	-0.96375
SLC31A1	-1.1859375
IFT172	0.828
ADAM29	0.22075
GFOD1	0.28825
ST7L	-0.1385
C15orf26	-3.2865
PKN3	-0.4525
CNTD1	2.00016666666667
COMMD1	0.201375
NTRK2	4.96
FOXN3	0.750125
MFGE8	1.1457
PFKFB2	0.215333333333333
TAS2R4	0.25925
ENTHD1	-1.2345
PRMT5	-0.779375
MGC16384	-0.787
LOC442229	-1.40425
TSKU	-0.099625
KRTCAP3	2.6685
PDLIM1	0.938
KCNS2	0.55525
RNF126	-0.273666666666667
CEP63	-0.28725
CLIC4	-0.455625
hCG_1990170	5.11675
ACR	0.966
KLK7	4.88125
ALOX5AP	2.58225
RIPK3	3.14575
TAS2R9	0.647
C19orf18	1.8625
BIRC6	0.392
ZNF16	0.987
RFT1	-1.18675
SLC8A2	-0.191
TACC1	0.372375
ITGAD	0.8365
SAMHD1	0.318
SH3PXD2B	0.8655
EPC2	1.46
C20orf85	0.00200000000000003
ATP13A2	-0.0583333333333333
KRT4	0.2175
CAPNS1	-0.43275
MDM2	-0.785
PCDH20	4.14675
KCNK9	0.138
OR2C1	0.8675
KLHDC3	-0.553
IPPK	-0.4135
EFHD2	-0.875875
GALR3	0.703
NBEA	1.225
ABCA6	5.3189
CLDN3	0.9275
AKT2	-0.491285714285714
EGFR	1.1415
RBM16	0.39625
ZDHHC3	-0.2902
SLC25A4	-0.182
CYB5B	-1.0005
CPXM1	1.391
NDRG1	-0.882384615384615
FLJ43826	0.72225
OR5L2	0.3728
FARP2	-0.2949
MRPL46	-0.307666666666667
LDHAL6B	0.3115
MAPKAPK3	-0.861333333333333
NCAM2	-2.92875
PRKD2	0.423833333333333
ZFP36L1	1.4449
CYSLTR1	-0.50375
OR4C3	-0.11375
HIST1H2AJ	0.1125
CCNB2	-3.92166666666667
ZNF10	0.60025
TMEM175	0.6375
FAM134A	0.554666666666667
TIGD4	-0.652
PCNP	0.5435
MGC39715	1.2855
LQK1	-1.29375
CREB1	0.4416
TMPRSS3	0.75325
C4orf32	1.105
LAT	-0.826083333333333
KCNA3	-1.093
SKIV2L2	-0.866
ROPN1B	4.36625
tcag7.23	0.533
CDT1	-3.3205
ZHX2	1.095625
CD28	-2.6225
ZNF624	1.099
SEPT2	-0.263083333333333
SOHLH2	0.327875
MCOLN3	-0.045375
UNQ1945	0.2815
MASP2	-0.351
ZNRF3	0.2898
GPATCH3	-0.27125
AGL	0.442375
QRICH2	0.2675
PSD4	0.561833333333333
CCNB1IP1	-0.35875
ENPP7	0.13875
OBFC1	-0.0465
KCNG3	-3.70175
C14orf79	0.623916666666667
ENPEP	2.45433333333333
SCT	-0.3695
SKI	0.673625
SEC61G	-1.2445
CAPN11	2.8515
ATXN7L3	-0.5575
DBNDD1	-1.4175
FAIM	0.07475
ANKRD36	-0.5185
GABRP	5.46916666666667
TACSTD2	1.40933333333333
EIF3J	-0.5225
PPP2R2A	-0.62475
TEKT4	-0.1895
PVALB	-3.673
F10	-0.757166666666667
FAM134C	0.8059
COMP	0.43625
EFCBP1	-0.227375
SCLT1	0.497
TAL1	-0.9673
ACSL1	1.59525
ABCC5	-0.0549166666666666
ABL1	-1.00916666666667
RBBP7	-0.298
PTPRG	-0.219125
NCOR1	0.1468
SPINK4	-2.5855
TXNRD1	-1.148
TNRC15	-0.084
C9orf138	1.609625
UBE2H	-0.399
BRDT	0.4115
C8orf31	-0.3855
CCNE2	-3.833
SLC6A8	-2.02525
CALCR	-3.32825
PPP1CB	1.67
ABHD8	-0.4315
ARF5	-0.0579
SLC24A4	0.914
CCT3	-0.91225
ZNF121	-0.00975000000000004
SLC3A2	-1.4626
OR13A1	-0.047
SLC5A10	0.489
RAD50	-0.924125
IER5	0.292
MTHFD1L	-2.745875
MBTPS2	-0.559666666666667
MVK	-0.4215
NCL	0.1426
PSMD10	-0.37925
MOBP	-0.045125
FLJ32894	0.109
HRH1	-1.08166666666667
C5orf30	-0.05025
NUDT16L1	0.1531
RASGRP3	4.08916666666667
PRKRIP1	-0.5764
CCDC75	-0.51825
LOC253970	-1.5155
KIAA1239	3.2065
MED21	-0.4025
SYT11	-0.842583333333334
NTSR2	0.137
EGFL11	0.186
CXorf59	-0.295
OR2A25	0.7275
SPTBN2	-0.26675
LRMP	-0.622166666666667
RNF111	0.084
PTH	-0.114
LOC619208	0.902333333333333
KIAA0895	0.57025
RANBP5	-0.86825
P2RY10	0.438
NME5	3.521
DDX21	-1.27325
LRSAM1	-0.2825
HDAC11	0.336666666666667
VMO1	1.27975
NOLA2	-0.662
ADAR	0.0748333333333333
MTO1	-1.07966666666667
SF4	0.4015
P2RX1	1.0235
HBM	-0.09075
EN2	0.77
C14orf172	0.0145
TM9SF2	0.561
INHBE	-1.25116666666667
TCTE3	0.588083333333333
TOX2	-3.1155
CTAGE3	-0.525
HBB	4.1977
MED15	-0.7305
CASR	0.40025
C6orf66	-0.981833333333333
MTPN	-1.122375
UNC50	0.12875
C21orf33	0.554
IRF2	1.20075
PGR	1.87216666666667
GPR84	1.46875
CROCCL1	-0.95575
SRPX	1.094
BRE	-0.269
FGF10	3.741
SDC3	1.28216666666667
ZRSR1	0.3785
DKFZP434P211	-0.0855
SOX6	0.0395
RPUSD2	-0.08575
C14orf173	-0.553
MAPK11	-0.132666666666667
TBC1D22A	0.1825
FAM123A	-2.4045
COL4A6	-0.467333333333333
TOMM70A	0.22375
NAB1	0.76825
MGC16385	-0.3975
TSPAN18	-0.745333333333333
MED31	-0.29375
PLG	-0.27075
CAPSL	-0.2115
ZNF532	1.2841
ASB14	0.0195
CA8	1.049
NUDT16P	0.882666666666667
SLFN11	-1.1535
LRRIQ2	-1.405
NOL7	-0.5635
BRMS1L	-0.254125
JARID1A	-0.0785
PANK2	-0.6515
ICAM3	-0.5205
MDS1	-0.472
TAF8	-0.93175
RNF139	-0.134
ZNF594	0.5125
ADAM8	0.36825
SFTPC	-0.249125
MAN2B2	0.729375
RGS12	0.532625
EIF1AY	-5.171
LRRIQ1	0.559166666666667
GPR150	0.747
CCDC21	-2.00433333333333
PRRG3	2.01775
SAA4	-0.7885
RAPGEF5	1.08225
ZCCHC2	0.19975
MGC39372	-1.709
PPP4R2	-0.379166666666667
CDCA2	-3.57233333333333
OR4D5	-0.103666666666667
PTGFRN	-0.0058
SIGLEC5	0.387166666666667
C19orf61	-0.528666666666667
NMUR2	0.508
KIAA1586	-1.06216666666667
DAGLA	0.647333333333333
CHCHD6	0.18025
GPR32	0.075
NEUROD6	0.551166666666667
SLC2A4RG	-0.3323125
CA5B	0.583
FBXL3	1.75025
MPHOSPH9	-2.79
HMG2L1	0.0305
HCN4	-0.0266666666666667
CEACAM19	0.823
SH2D4B	0.0151666666666667
HFE2	-0.833
TGM4	0.862666666666667
LYPD2	0.52325
TBC1D15	0.1605
MRPS21	-0.2764
NONO	-0.5739
CLEC5A	0.76825
ITCH	-0.0376
MGAT3	1.10733333333333
MBP	0.14
RPP25	-0.7535
SOSTDC1	4.97025
HRC	-1.00025
TRIM48	-0.515
TMEM133	0.79925
ECEL1P2	-1.83125
HOXC11	-0.898
DOK5	0.40875
HELZ	0.291666666666667
LOC348180	-1.029
MGC33894	0.44975
ADRB3	-0.2655
DMD	2.50225
PTRH2	-0.98525
MPEG1	3.345
NDUFA12	-0.234
KRTAP2-4	-0.376
STAMBPL1	-0.928
ADCY2	0.444333333333333
UNQ6125	0.608
KLHL20	0.141
SRM	-1.10225
OTC	0.181
TMIE	1.318
SNX8	-0.45975
LIPK	-0.1965
CHURC1	0.48825
KLC2	0.138333333333333
HDAC1	-0.775666666666667
FAM128A	-0.0535
FNDC3B	-0.2166
MTCP1	-0.565166666666667
WFDC10B	-0.2991
PCDHGB3	0.2305
ATRNL1	-2.2039
CAV2	1.15425
MED26	-0.186333333333333
DUS1L	0.08475
CHRM3	-0.82925
NEK9	-0.0135
WARS2	0.2545
TBX22	1.231
TOMM40	-1.431
RP6-213H19.1	-0.593166666666667
TUBGCP5	-0.3275
IGSF6	4.776
TPPP	0.659666666666667
UNQ6190	0.422
GSTM5	3.452375
BTD	-0.0516666666666667
PDCD1LG2	0.562166666666667
SNRPB2	-0.726833333333333
ERICH1	0.1615
APOA4	-1.248125
HOXA11	-2.15
NARG1	-0.22275
MKX	-0.618
RAB28	0.0462142857142857
PKP3	0.707
SH3GL2	-3.2695
CTSO	3.839
RPN2	-0.3286875
IL28RA	0.9725
SFMBT1	-0.14275
WDR57	-0.8045
FER1L3	0.93225
HSF5	0.407333333333333
TTC9B	-0.0395
C4BPA	-1.81883333333333
ALB	-4.89364285714286
SORBS3	0.514625
UPF2	0.4455
JPH1	-0.8425
AGBL2	0.47325
DOPEY1	1.952
TERF1	-0.29525
KIF22	-1.2565
NINJ1	0.736
SEC61A2	-1.32266666666667
HIST1H1D	-2.66633333333333
SFXN4	-0.00899999999999999
UCP3	0.2043
ZNF703	0.725666666666667
MYL6B	-0.3415
TREM1	-0.4915
OR52E6	-0.101
CKMT2	3.2415
HLA-C	1.51975
SLC13A3	-1.29133333333333
TIMP4	0.55475
SLIT2	3.41275
RSF1	-0.118111111111111
LONRF1	-0.239785714285714
MON1A	-0.541333333333333
CACNG6	-1.556
DPPA4	-5.4885
ZSWIM3	0.053
ZNF804A	0.290333333333333
CCIN	1.1385
SLC25A31	0.69
KCNMB4	0.50275
RABL5	0.0575
GALNS	-0.5457
STX6	-0.4485
HIST1H1C	-3.8825
CIDEB	-0.00912500000000001
CASP4	1.09
PDK3	-1.0847
KCNJ11	-0.033
TPR	-0.5055
ZSCAN20	-0.6435
MTX2	-0.38725
HIST1H2BH	-1.8055
LOC283767	-0.02575
LYRM7	-0.656666666666667
BRD3	-0.414166666666667
HIST1H2BO	-1.91575
MAGEB10	0.531
SLC45A1	0.34225
SERPINA3	0.70235
KIAA0143	0.637
KCNJ16	4.40966666666667
KRT79	-0.17125
FABP2	-0.8565
NUT	-0.1605
ZNF57	-0.08825
FBXL4	0.3435
CLEC9A	2.451
UGT8	1.267
BMP2K	-0.65825
MAPK4	-1.7855
SLC25A23	-0.4984
HINT1	-0.4511
KRTAP13-1	-0.469
SFXN5	-0.5095
CHCHD2	-0.744416666666667
FAM3D	4.006
NDP	-1.828375
RHOBTB1	-0.994333333333333
SLC4A4	-1.508125
RPL38	0.7125
HTF9C	0.0345
AP2A2	0.224125
ZBTB46	-0.234
MAP7D1	-0.076625
AOX1	-1.061
CYR61	0.142166666666667
DTNA	0.134571428571429
JRKL	1.14275
TMOD3	-0.72925
EEA1	-0.1537
ADCK5	-0.26525
IL1R1	2.096
KLK3	0.9215
HRSP12	-0.9745
KTN1	0.37525
LOH11CR2A	1.0427
RELL2	-1.33675
MAB21L1	3.16225
C20orf59	-1.36616666666667
PHKB	-0.15
ADAM2	-2.506
TBC1D8B	1.1175
FAM13A1	0.76475
LAPTM4B	-0.972416666666667
LCN8	-0.2835
TMEM147	-0.0225
SYT4	-0.592333333333333
XPO7	-0.788
C9orf62	0.87575
GPR75	0.937
TRIM5	0.15225
APOC1	-0.775666666666667
RNASE4	1.399
PARD6B	-1.01725
ARID1A	-0.434833333333333
TPD52L3	0.0558
RRAGB	1.3725
RCN2	-0.840666666666667
HIST2H2BE	-1.4660625
STARD7	-0.22775
SHMT2	-1.403
KIAA1751	0.582666666666667
MLYCD	0.229625
LOC162632	0.3067
UQCRH	-1.228
RP11-217H1.1	0.3505625
SDHA	-1.215
NCLN	-1.108
ZNF17	0.515166666666667
RCBTB2	-0.04625
VEGFB	-0.3784
RP4-747L4.3	1.447
COLQ	0.059
MPN2	-0.178666666666667
DRG2	0.001
KLRB1	6.748
ALPK2	-3.9945
DNASE2B	0.27525
FLJ23834	-0.290166666666667
AXUD1	-0.0616666666666667
SAFB	-0.4841
NSUN4	-0.75625
RFX2	0.6435
MAPK8IP1	-0.777666666666667
FANCD2	-1.11607142857143
ANKZF1	-0.634166666666667
C19orf50	-0.5605
DUSP8	0.902
SENP5	-1.321875
NFKBIL2	-0.9205
LBR	-0.824875
IGFL1	-0.1405
LZTS2	0.638875
IL2RG	-0.937375
CCDC51	-0.768
KLF3	0.501375
ANKRD37	-1.07975
KCTD14	1.97016666666667
FZR1	-0.0940833333333333
SLC44A4	0.7186
ESPL1	-1.68375
GMPR2	-0.1893
TBC1D19	-0.940333333333333
ERGIC1	-0.528259259259259
ERBB4	2.2412
TSPAN32	0.6985
MAP4	-0.7515
GPHN	-0.3775
SLC6A2	1.407875
HIVEP1	-0.0365
DFFB	-0.4516
EIF4EBP2	0.29825
DMRT1	-1.06933333333333
HSPB6	0.61425
IER2	-0.3515
AIFM1	-0.92125
WWC2	0.237916666666667
MRPL4	-0.73675
FLJ21062	1.58716666666667
EPB41L4A	1.71625
SH2D6	-0.2155
TAF4B	0.157
GAL3ST3	-0.314
MALT1	-0.979833333333333
RTDR1	-0.15075
ARVCF	0.34925
MEX3B	-0.218833333333333
FBXO16	0.27575
KIF7	-0.7285
C1QC	3.97583333333333
ZNF783	-0.174166666666667
ZNF85	0.0555
MMP13	-1.4645
KIAA0329	1.281125
RTP3	-0.522
ZBED3	0.123
CLGN	-3.59725
SLC25A37	-0.146041666666667
hCG_18290	0.87575
OR5AS1	-0.18
SMARCC2	0.516
FAM109A	-0.3095
CCDC12	-0.04325
USF2	0.2359
DEPDC7	-2.85475
C20orf24	-1.81533333333333
JMJD3	-0.156
DSP	0.963
SLIC1	0.25325
FAM20A	2.100875
IRF2BP2	-0.1275
ZNF230	0.551
MSN	-0.479571428571429
SLC9A5	-1.308
EPDR1	-0.6022
MUSK	0.13
ZNF434	0.269666666666667
SMARCD1	-0.621833333333333
ZFP106	0.468
ZNF347	0.1418
GTF2E1	-0.4015
RY1	-0.343166666666667
ATAD2B	0.24975
ARHGAP17	-0.4817
KCNIP3	-0.5915
SFPQ	-0.366
GFRA4	0.457833333333333
